hb,temp,result
20.2,90.0,4
3.9,91.6,4
11.0,94.6,4
54.6,91.9,4
14.4,94.5,4
1.4,92.0,4
33.5,92.4,4
28.7,93.8,4
4.0,93.3,4
26.9,94.6,4
35.7,94.5,4
47.0,92.6,4
8.2,94.2,4
21.1,91.1,4
25.3,90.8,4
3.8,92.0,4
31.5,93.2,4
34.5,94.2,4
23.0,93.1,4
26.7,90.2,4
48.6,91.5,4
57.8,91.7,4
51.8,90.3,4
46.8,93.3,4
22.6,94.8,4
10.9,93.2,4
33.9,90.0,4
15.3,94.2,4
54.3,93.7,4
40.0,93.1,4
21.4,92.6,4
58.3,90.6,4
52.5,93.2,4
52.9,93.9,4
9.5,91.9,4
60.6,91.7,4
26.2,93.7,4
29.6,90.6,4
25.0,91.5,4
15.7,90.8,4
5.1,90.7,4
44.5,94.9,4
0.4,93.1,4
14.1,91.5,4
16.2,90.1,4
32.1,93.0,4
26.2,93.4,4
26.7,93.5,4
7.9,94.6,4
25.5,90.8,4
9.0,93.8,4
41.5,90.5,4
25.8,94.9,4
35.8,93.3,4
47.7,91.9,4
53.4,90.4,4
55.1,90.9,4
52.1,90.7,4
1.5,92.7,4
26.7,91.2,4
40.1,93.1,4
28.9,90.9,4
46.7,90.6,4
7.5,90.4,4
34.5,92.0,4
49.0,90.4,4
39.7,92.8,4
21.1,92.8,4
25.9,90.9,4
8.2,91.8,4
47.1,91.1,4
26.4,95.0,4
50.1,92.1,4
16.8,91.9,4
39.4,91.7,4
50.3,92.8,4
56.1,92.7,4
14.7,90.1,4
34.3,91.2,4
47.5,91.8,4
28.2,91.5,4
15.3,91.4,4
33.1,91.6,4
55.2,90.8,4
33.3,94.4,4
5.5,91.6,4
18.1,93.8,4
54.7,92.6,4
44.8,90.3,4
49.1,94.8,4
32.3,92.1,4
50.0,93.9,4
40.0,90.9,4
41.8,93.1,4
29.5,90.9,4
27.5,93.7,4
16.8,90.7,4
23.5,94.5,4
49.3,92.1,4
31.2,90.5,4
19.5,94.5,4
29.4,91.7,4
24.1,90.5,4
21.2,91.6,4
29.4,91.1,4
2.9,92.3,4
17.6,93.5,4
12.8,93.3,4
23.4,91.4,4
19.4,92.6,4
46.9,94.3,4
9.1,94.7,4
55.6,94.6,4
11.2,94.8,4
25.7,90.5,4
26.3,93.5,4
4.1,92.9,4
54.9,93.8,4
22.8,94.5,4
18.5,90.3,4
41.5,90.6,4
2.1,92.0,4
9.9,91.8,4
40.4,91.2,4
17.5,90.7,4
40.8,94.0,4
29.5,94.7,4
11.1,91.4,4
33.8,91.5,4
16.2,93.7,4
50.3,92.1,4
19.3,91.1,4
48.7,91.8,4
31.6,92.1,4
41.0,92.4,4
44.7,91.9,4
42.3,92.9,4
40.6,91.7,4
49.6,93.5,4
3.9,91.3,4
23.6,90.7,4
53.5,90.9,4
6.4,92.7,4
55.0,91.7,4
34.4,90.9,4
57.2,92.1,4
30.6,92.3,4
34.8,94.3,4
4.4,92.4,4
35.9,90.3,4
3.5,90.0,4
55.1,91.9,4
49.2,92.1,4
26.5,94.0,4
27.8,94.3,4
47.5,91.1,4
52.6,93.0,4
11.0,92.8,4
30.6,94.0,4
52.5,91.0,4
34.3,90.5,4
8.7,93.0,4
6.7,93.4,4
29.9,91.5,4
31.1,93.5,4
59.0,93.8,4
57.5,91.7,4
47.6,94.3,4
2.3,95.0,4
8.4,93.5,4
6.5,93.2,4
11.0,92.1,4
9.6,92.8,4
10.6,91.5,4
40.4,92.1,4
9.7,94.9,4
26.8,91.8,4
31.4,91.3,4
0.8,91.5,4
60.3,91.5,4
13.6,94.5,4
37.7,91.6,4
39.6,92.5,4
44.7,91.9,4
52.3,93.3,4
29.1,91.7,4
34.1,90.1,4
49.3,91.6,4
29.0,94.3,4
52.9,92.0,4
0.6,91.5,4
1.2,92.2,4
28.1,91.0,4
29.4,90.2,4
8.4,91.9,4
41.3,94.7,4
13.4,93.6,4
49.8,92.3,4
25.7,91.4,4
46.0,90.4,4
21.7,93.8,4
39.9,90.0,4
49.4,91.0,4
9.5,94.7,4
14.4,90.4,4
33.7,91.6,4
45.5,94.8,4
33.5,91.2,4
7.3,94.0,4
39.4,94.5,4
50.6,92.4,4
5.8,93.0,4
38.6,92.1,4
41.8,94.3,4
5.6,91.8,4
25.5,94.9,4
34.8,92.6,4
23.7,91.4,4
54.4,91.5,4
26.1,90.9,4
14.0,92.4,4
14.8,93.3,4
12.1,93.2,4
15.9,93.5,4
5.5,90.2,4
14.6,93.8,4
31.1,93.9,4
48.4,90.9,4
39.9,91.4,4
2.3,91.3,4
31.6,91.2,4
57.0,94.2,4
0.9,91.8,4
29.9,94.4,4
55.9,94.4,4
56.6,90.8,4
17.8,92.0,4
14.5,94.0,4
9.9,94.1,4
16.0,94.6,4
18.6,92.7,4
27.1,93.9,4
58.4,91.1,4
25.5,93.5,4
47.1,94.9,4
36.5,93.8,4
53.9,91.1,4
20.4,90.1,4
43.8,90.7,4
48.7,93.5,4
50.1,90.8,4
38.9,92.7,4
19.1,90.9,4
39.6,91.7,4
46.9,91.3,4
20.6,94.4,4
10.3,91.2,4
30.6,94.4,4
43.9,91.3,4
10.3,93.3,4
56.7,91.3,4
49.4,90.1,4
40.9,94.2,4
18.3,91.0,4
14.5,94.9,4
12.2,90.1,4
54.2,91.2,4
15.8,91.1,4
49.7,93.2,4
59.6,90.2,4
1.5,90.3,4
12.0,93.4,4
58.5,91.0,4
14.8,92.5,4
41.0,94.7,4
49.1,94.0,4
43.7,91.3,4
44.2,91.8,4
59.2,90.3,4
30.7,94.3,4
19.9,92.2,4
34.6,93.3,4
25.3,92.8,4
35.6,90.8,4
28.6,92.8,4
26.0,90.9,4
24.3,93.1,4
30.2,94.1,4
25.0,92.4,4
31.1,91.2,4
13.6,91.4,4
41.7,94.5,4
21.9,92.6,4
24.9,91.4,4
22.0,90.3,4
39.2,93.8,4
4.6,94.4,4
57.8,93.9,4
1.4,90.9,4
46.7,94.2,4
10.1,92.5,4
11.1,94.5,4
51.3,91.1,4
47.4,92.6,4
46.4,94.2,4
21.7,94.4,4
58.9,90.7,4
20.9,92.9,4
39.1,92.0,4
42.7,90.8,4
48.5,95.0,4
58.2,90.2,4
30.0,90.9,4
36.7,93.3,4
52.0,95.0,4
38.6,92.1,4
10.7,94.6,4
7.5,91.0,4
11.9,94.9,4
48.0,94.3,4
21.3,90.2,4
32.8,94.8,4
9.6,90.2,4
19.6,94.6,4
42.9,91.7,4
54.3,91.9,4
28.3,92.4,4
56.7,94.0,4
3.9,94.1,4
8.1,93.4,4
27.6,92.9,4
34.0,91.9,4
3.9,91.2,4
13.9,90.0,4
5.9,91.7,4
54.6,91.8,4
9.1,91.5,4
52.1,94.2,4
22.7,93.4,4
16.8,91.8,4
21.3,90.7,4
38.8,90.6,4
54.5,93.0,4
13.0,93.9,4
45.2,93.4,4
47.6,94.6,4
48.6,90.4,4
55.0,91.7,4
40.4,92.4,4
39.3,90.5,4
1.4,93.4,4
53.5,93.1,4
45.9,93.5,4
35.0,93.3,4
42.2,93.5,4
37.3,94.5,4
8.5,95.0,4
57.9,91.3,4
21.2,90.6,4
36.7,90.6,4
8.6,92.9,4
21.0,94.8,4
35.4,91.4,4
39.2,94.3,4
20.5,93.7,4
5.6,90.1,4
22.3,90.9,4
57.3,94.2,4
35.2,94.9,4
25.3,92.0,4
42.7,91.8,4
41.7,92.1,4
56.0,93.6,4
4.0,91.6,4
54.5,91.5,4
4.2,90.1,4
32.3,94.2,4
20.5,93.5,4
28.4,93.8,4
52.2,90.3,4
22.2,94.5,4
48.4,94.5,4
12.4,91.4,4
8.2,93.7,4
25.2,94.8,4
50.9,91.5,4
50.2,91.2,4
46.2,91.7,4
17.8,91.5,4
40.2,93.5,4
21.0,91.0,4
19.6,94.1,4
51.1,90.1,4
43.5,92.0,4
13.6,94.8,4
14.7,90.6,4
43.3,90.9,4
39.8,93.8,4
33.8,94.7,4
52.0,91.7,4
11.7,92.2,4
21.3,94.3,4
6.2,93.7,4
25.1,90.2,4
36.5,93.0,4
31.5,93.9,4
59.0,95.0,4
9.1,92.4,4
56.6,93.3,4
39.1,90.9,4
3.2,94.2,4
31.9,93.8,4
34.9,93.3,4
14.3,93.3,4
22.3,92.3,4
25.3,91.8,4
38.9,90.2,4
51.4,94.7,4
1.9,93.1,4
8.3,93.4,4
12.0,90.7,4
20.9,92.8,4
41.3,92.6,4
36.9,91.3,4
15.9,93.2,4
15.3,92.4,4
34.5,93.7,4
36.1,93.0,4
13.2,93.0,4
55.3,93.0,4
5.7,92.1,4
40.7,90.9,4
60.3,91.0,4
37.3,94.4,4
9.9,91.7,4
21.7,91.8,4
23.6,90.4,4
1.5,93.6,4
26.4,91.3,4
55.0,94.6,4
38.8,93.0,4
35.1,94.2,4
39.0,93.8,4
1.4,91.0,4
18.6,92.6,4
50.2,93.8,4
45.8,94.5,4
23.8,92.8,4
27.6,90.4,4
23.7,92.8,4
9.1,92.3,4
14.5,93.6,4
53.7,91.0,4
30.9,91.6,4
55.5,91.2,4
4.0,90.5,4
34.7,94.0,4
44.0,93.7,4
11.3,94.2,4
15.7,91.4,4
42.0,91.8,4
21.7,94.9,4
57.9,90.0,4
49.5,90.3,4
38.2,94.4,4
34.7,94.0,4
3.5,92.9,4
34.6,92.2,4
50.8,91.0,4
14.1,91.2,4
33.3,94.5,4
47.2,92.3,4
32.8,92.0,4
43.7,94.9,4
54.2,92.5,4
14.8,92.2,4
5.5,92.7,4
36.5,90.2,4
35.1,93.0,4
4.5,93.7,4
26.6,93.6,4
21.7,92.5,4
13.2,94.4,4
2.1,94.2,4
36.1,92.0,4
40.8,94.7,4
52.5,92.0,4
42.4,93.9,4
50.9,90.9,4
9.9,94.5,4
39.1,93.0,4
14.1,94.2,4
35.1,90.3,4
33.2,91.1,4
11.0,94.1,4
3.8,90.6,4
33.2,92.3,4
30.8,94.2,4
43.9,92.9,4
15.0,91.0,4
39.8,94.5,4
3.5,90.5,4
40.7,94.7,4
8.1,91.5,4
10.1,94.9,4
58.0,90.1,4
9.7,95.0,4
53.5,94.0,4
11.8,93.7,4
8.7,94.0,4
58.7,94.2,4
19.5,94.8,4
16.5,94.5,4
45.1,94.3,4
37.0,92.6,4
37.9,90.4,4
11.4,93.1,4
17.8,91.6,4
27.1,90.3,4
58.6,90.7,4
30.7,93.5,4
34.3,92.8,4
35.5,90.3,4
21.7,91.5,4
11.3,90.8,4
59.9,93.6,4
34.7,93.0,4
41.8,90.8,4
6.5,92.3,4
41.6,91.5,4
30.3,90.3,4
12.7,92.5,4
39.9,91.5,4
15.4,94.1,4
24.1,91.3,4
24.9,90.9,4
28.6,90.2,4
41.6,92.8,4
42.4,94.8,4
29.2,93.9,4
25.9,92.7,4
48.7,92.0,4
56.0,93.9,4
31.6,94.0,4
3.6,90.3,4
2.0,90.8,4
31.1,93.3,4
30.8,94.2,4
16.4,90.1,4
55.7,93.5,4
54.9,91.4,4
54.6,90.5,4
55.8,94.2,4
41.4,91.8,4
52.3,94.3,4
8.6,92.0,4
19.9,92.0,4
50.2,91.2,4
51.3,92.5,4
34.3,94.4,4
12.6,90.6,4
36.1,92.6,4
28.9,94.1,4
5.3,90.5,4
0.1,94.4,4
15.6,94.6,4
4.0,94.0,4
41.8,94.7,4
24.6,93.3,4
48.2,94.9,4
22.0,93.3,4
54.4,92.5,4
24.6,91.6,4
4.2,90.2,4
50.0,94.5,4
50.3,92.7,4
36.2,92.7,4
2.3,92.8,4
32.0,90.7,4
0.6,92.6,4
22.1,92.4,4
1.8,91.4,4
36.7,94.6,4
5.1,94.5,4
15.1,92.0,4
56.9,91.0,4
34.1,93.5,4
12.0,90.7,4
19.8,92.2,4
34.0,92.8,4
45.3,93.9,4
15.8,90.8,4
48.5,94.3,4
30.9,94.1,4
52.6,91.4,4
9.3,93.0,4
20.7,90.8,4
32.9,93.6,4
14.6,91.1,4
46.9,94.2,4
6.3,94.6,4
2.3,94.2,4
39.6,92.5,4
25.2,94.7,4
52.3,92.1,4
8.4,92.2,4
4.3,93.2,4
40.5,94.8,4
10.3,94.9,4
1.1,93.8,4
7.8,91.6,4
41.3,93.5,4
41.2,92.7,4
39.3,90.4,4
34.3,93.2,4
12.1,93.3,4
19.2,92.9,4
55.3,91.3,4
21.6,93.8,4
52.4,92.3,4
15.9,94.2,4
47.5,93.3,4
10.5,93.1,4
42.3,93.8,4
59.2,93.0,4
37.0,94.1,4
41.2,93.3,4
16.3,90.7,4
8.6,94.7,4
8.9,91.0,4
11.7,93.7,4
39.6,91.3,4
9.8,92.7,4
55.4,90.9,4
0.9,93.7,4
54.9,90.6,4
42.1,91.7,4
45.8,93.8,4
37.4,90.3,4
16.9,91.9,4
35.6,93.5,4
16.6,90.9,4
36.5,90.6,4
40.3,94.4,4
38.3,93.3,4
44.1,94.0,4
34.4,93.0,4
44.4,94.4,4
43.7,91.2,4
30.4,92.5,4
24.5,92.9,4
37.8,93.4,4
25.0,91.7,4
41.9,90.7,4
8.0,91.2,4
18.6,91.2,4
9.7,94.4,4
3.6,94.4,4
47.8,93.6,4
17.5,92.6,4
8.1,92.1,4
9.3,92.9,4
55.7,94.2,4
29.3,91.4,4
28.4,91.0,4
43.2,94.5,4
20.4,93.5,4
13.2,92.0,4
58.1,92.3,4
32.2,93.7,4
30.8,91.3,4
18.1,94.1,4
57.6,91.9,4
41.4,91.5,4
53.1,92.4,4
56.3,95.0,4
48.7,94.5,4
9.6,91.1,4
1.6,91.2,4
2.8,93.8,4
16.3,91.5,4
33.0,94.2,4
44.9,93.1,4
39.9,92.1,4
38.0,91.6,4
28.8,93.3,4
52.6,93.0,4
42.4,94.6,4
1.0,93.0,4
45.2,94.4,4
53.1,94.6,4
2.6,92.7,4
49.8,91.2,4
15.6,94.0,4
5.4,93.3,4
7.0,92.1,4
10.5,92.2,4
12.9,91.5,4
59.3,94.0,4
17.1,91.2,4
46.6,94.5,4
50.8,94.6,4
37.6,93.8,4
26.8,92.4,4
58.4,91.6,4
51.5,90.1,4
16.7,94.8,4
33.5,94.6,4
47.0,91.2,4
27.8,90.1,4
10.9,91.6,4
24.3,91.8,4
51.2,93.5,4
43.5,91.4,4
60.2,92.8,4
47.0,91.1,4
59.3,90.5,4
39.1,92.2,4
0.4,92.4,4
38.4,91.5,4
31.7,94.0,4
49.7,91.4,4
12.2,90.8,4
4.1,91.3,4
11.2,91.9,4
41.6,91.3,4
27.8,90.1,4
26.5,94.7,4
44.9,90.9,4
5.6,90.0,4
39.2,91.3,4
2.0,93.9,4
57.9,93.3,4
5.9,90.2,4
29.0,93.7,4
9.5,90.9,4
25.4,92.3,4
32.1,92.2,4
28.7,94.5,4
52.4,94.6,4
57.5,94.0,4
60.6,91.9,4
56.6,91.4,4
60.1,91.7,4
19.5,94.5,4
50.0,94.0,4
46.6,94.2,4
37.3,95.0,4
17.6,94.1,4
15.5,90.4,4
48.7,94.9,4
24.1,93.9,4
18.9,92.7,4
17.8,90.7,4
12.3,93.8,4
9.4,90.5,4
9.6,94.9,4
38.5,90.2,4
39.4,94.5,4
38.9,93.6,4
42.9,90.2,4
0.3,90.0,4
46.8,92.0,4
43.1,93.0,4
45.0,90.6,4
31.2,92.0,4
3.7,90.9,4
57.1,91.7,4
30.8,90.9,4
53.9,90.5,4
8.8,92.2,4
48.8,91.9,4
30.8,90.4,4
42.7,91.2,4
10.6,92.8,4
45.8,92.6,4
13.8,91.1,4
4.4,91.3,4
8.6,94.9,4
16.8,93.9,4
40.2,94.8,4
31.6,94.4,4
60.8,93.0,4
19.1,94.6,4
41.8,90.5,4
3.1,93.7,4
53.5,92.8,4
47.9,90.6,4
10.1,94.9,4
35.1,94.5,4
48.6,90.6,4
12.7,90.1,4
18.2,92.0,4
56.0,93.3,4
11.0,90.5,4
43.9,93.8,4
20.9,93.5,4
43.3,94.5,4
52.1,92.5,4
9.3,93.1,4
22.5,91.3,4
2.0,90.2,4
57.4,91.6,4
11.9,94.0,4
56.5,98.4,5
3.6,99.8,5
6.4,97.3,5
48.4,99.7,5
29.5,95.7,5
52.0,95.2,5
2.8,96.6,5
0.7,99.1,5
27.2,99.9,5
24.9,96.8,5
36.5,97.6,5
36.0,98.1,5
21.5,99.0,5
47.1,99.4,5
37.1,98.3,5
18.8,98.1,5
54.9,95.2,5
19.1,95.0,5
14.4,97.7,5
1.3,98.5,5
10.5,97.4,5
58.7,98.1,5
52.1,95.9,5
0.3,95.3,5
58.4,99.0,5
32.9,98.1,5
42.0,95.8,5
48.0,96.8,5
48.5,95.9,5
5.2,99.4,5
36.6,98.0,5
59.5,97.4,5
11.2,98.9,5
18.5,99.3,5
20.1,95.6,5
55.2,95.7,5
44.8,99.5,5
21.7,100.0,5
15.7,98.6,5
23.5,98.3,5
50.1,97.7,5
50.0,98.0,5
43.7,98.3,5
23.1,98.0,5
43.0,95.3,5
26.9,96.6,5
42.1,99.2,5
18.7,97.0,5
39.8,99.6,5
44.4,96.3,5
36.2,99.3,5
0.0,98.2,5
33.9,97.6,5
41.9,97.0,5
16.7,98.9,5
19.7,96.1,5
55.1,99.6,5
7.3,96.1,5
5.8,95.7,5
29.2,98.5,5
30.0,99.3,5
49.3,98.6,5
54.3,99.1,5
27.0,95.1,5
44.5,97.2,5
36.8,99.9,5
6.5,97.1,5
4.4,95.7,5
52.2,98.1,5
55.4,98.9,5
52.9,98.2,5
28.2,97.6,5
50.4,99.0,5
8.2,97.2,5
17.4,99.0,5
4.8,97.7,5
39.3,98.6,5
16.2,98.7,5
13.8,95.6,5
11.8,99.6,5
43.1,97.8,5
50.4,99.4,5
50.7,97.5,5
50.6,99.5,5
54.1,98.6,5
52.7,99.8,5
29.3,99.2,5
36.7,99.4,5
59.9,99.2,5
20.5,98.9,5
19.7,96.5,5
20.9,95.8,5
36.6,99.3,5
4.3,98.5,5
14.7,96.7,5
6.1,99.8,5
56.4,99.1,5
7.3,96.3,5
45.5,97.2,5
13.7,99.2,5
12.7,98.6,5
56.0,97.3,5
26.1,98.9,5
52.3,95.8,5
36.3,96.4,5
17.9,97.9,5
5.7,98.5,5
49.2,97.4,5
49.1,98.3,5
13.5,99.3,5
31.5,99.5,5
39.5,98.9,5
41.0,98.2,5
59.4,99.4,5
24.0,97.8,5
41.4,95.8,5
15.3,98.3,5
43.3,97.8,5
42.3,96.5,5
25.4,98.5,5
24.2,99.0,5
20.5,98.7,5
51.3,96.9,5
60.5,99.4,5
14.0,96.0,5
36.7,98.4,5
23.4,99.4,5
6.3,99.1,5
14.0,95.2,5
10.1,99.5,5
33.5,95.5,5
6.0,97.0,5
13.2,96.6,5
50.6,98.7,5
40.9,97.3,5
8.3,97.0,5
4.5,96.0,5
41.7,97.9,5
45.5,97.9,5
46.6,95.7,5
40.9,99.8,5
20.1,95.7,5
37.5,98.6,5
35.5,99.3,5
56.7,96.1,5
21.4,97.9,5
33.2,98.2,5
14.7,95.7,5
28.0,95.7,5
25.6,99.1,5
59.8,99.1,5
21.8,98.6,5
41.7,99.3,5
57.2,95.2,5
27.5,99.8,5
50.7,97.8,5
20.4,99.7,5
41.6,99.5,5
7.1,95.3,5
59.4,98.3,5
7.6,97.1,5
40.2,97.5,5
7.2,95.6,5
15.9,97.0,5
4.4,95.2,5
54.4,99.3,5
28.8,98.9,5
14.0,97.9,5
22.7,96.0,5
12.9,95.7,5
26.4,97.2,5
29.4,99.6,5
6.9,97.9,5
50.9,99.4,5
51.5,95.5,5
44.2,98.1,5
32.2,98.3,5
29.0,96.9,5
2.5,98.0,5
2.0,97.9,5
9.7,95.6,5
15.0,97.8,5
21.1,98.1,5
3.2,98.5,5
52.6,96.2,5
27.7,95.5,5
51.8,99.4,5
24.3,98.5,5
9.2,95.7,5
9.7,99.2,5
43.4,95.4,5
60.6,98.7,5
9.5,95.2,5
54.8,99.6,5
51.0,97.2,5
23.8,96.2,5
20.2,97.5,5
3.9,99.5,5
11.0,96.7,5
54.6,96.0,5
14.4,99.5,5
1.4,95.7,5
33.5,96.2,5
28.7,99.5,5
4.0,96.5,5
26.9,97.1,5
35.7,96.0,5
47.0,96.2,5
8.2,98.8,5
21.1,99.7,5
25.3,96.7,5
3.8,97.2,5
31.5,99.0,5
34.5,99.4,5
23.0,99.7,5
26.7,98.1,5
48.6,97.8,5
57.8,99.6,5
51.8,98.8,5
46.8,96.0,5
22.6,95.2,5
10.9,96.3,5
33.9,99.5,5
15.3,99.3,5
54.3,97.4,5
40.0,95.7,5
21.4,96.3,5
58.3,98.3,5
52.5,98.7,5
52.9,97.1,5
9.5,98.2,5
60.6,96.3,5
26.2,95.3,5
29.6,98.7,5
25.0,95.8,5
15.7,95.7,5
5.1,96.5,5
44.5,97.7,5
0.4,95.7,5
14.1,98.1,5
16.2,96.0,5
32.1,95.2,5
26.2,96.3,5
26.7,98.4,5
7.9,95.7,5
25.5,95.9,5
9.0,97.0,5
41.5,98.0,5
25.8,96.7,5
35.8,98.7,5
47.7,99.2,5
53.4,95.1,5
55.1,99.6,5
52.1,97.5,5
1.5,97.4,5
26.7,98.2,5
40.1,97.8,5
28.9,95.8,5
46.7,98.5,5
7.5,98.4,5
34.5,98.7,5
49.0,98.8,5
39.7,97.9,5
21.1,97.6,5
25.9,97.0,5
8.2,98.7,5
47.1,97.4,5
26.4,97.4,5
50.1,95.9,5
16.8,99.9,5
39.4,98.7,5
50.3,99.1,5
56.1,96.7,5
14.7,98.7,5
34.3,95.1,5
47.5,95.3,5
28.2,95.8,5
15.3,98.1,5
33.1,95.1,5
55.2,99.0,5
33.3,95.1,5
5.5,99.9,5
18.1,96.8,5
54.7,95.3,5
44.8,96.2,5
49.1,99.3,5
32.3,99.8,5
50.0,95.7,5
40.0,96.4,5
41.8,95.8,5
29.5,95.7,5
27.5,95.9,5
16.8,97.7,5
23.5,96.5,5
49.3,97.6,5
31.2,96.2,5
19.5,97.1,5
29.4,98.7,5
24.1,95.2,5
21.2,99.4,5
29.4,99.4,5
2.9,98.1,5
17.6,98.7,5
12.8,95.8,5
23.4,99.5,5
19.4,98.9,5
46.9,97.4,5
9.1,96.2,5
55.6,99.7,5
11.2,99.7,5
25.7,95.1,5
26.3,96.8,5
4.1,98.2,5
54.9,98.3,5
22.8,95.4,5
18.5,97.4,5
41.5,96.0,5
2.1,96.7,5
9.9,99.5,5
40.4,96.2,5
17.5,97.6,5
40.8,96.0,5
29.5,99.6,5
11.1,97.0,5
33.8,95.1,5
16.2,96.1,5
50.3,98.4,5
19.3,97.4,5
48.7,97.0,5
31.6,99.6,5
41.0,97.4,5
44.7,97.7,5
42.3,98.6,5
40.6,96.0,5
49.6,96.3,5
3.9,97.1,5
23.6,98.4,5
53.5,99.2,5
6.4,99.9,5
55.0,97.3,5
34.4,96.0,5
57.2,99.8,5
30.6,99.9,5
34.8,96.7,5
4.4,97.0,5
35.9,99.8,5
3.5,96.6,5
55.1,96.0,5
49.2,97.3,5
26.5,99.2,5
27.8,96.0,5
47.5,98.8,5
52.6,97.4,5
11.0,95.3,5
30.6,95.1,5
52.5,97.0,5
34.3,98.7,5
8.7,97.2,5
6.7,95.5,5
29.9,99.2,5
31.1,99.7,5
59.0,97.7,5
57.5,95.8,5
47.6,98.6,5
2.3,99.2,5
8.4,98.6,5
6.5,99.0,5
11.0,96.0,5
9.6,98.5,5
10.6,96.5,5
40.4,98.8,5
9.7,97.3,5
26.8,96.2,5
31.4,98.8,5
0.8,97.6,5
60.3,95.7,5
13.6,95.3,5
37.7,97.7,5
39.6,98.2,5
44.7,96.2,5
52.3,100.0,5
29.1,95.8,5
34.1,95.3,5
49.3,99.5,5
29.0,96.7,5
52.9,98.4,5
0.6,98.1,5
1.2,96.5,5
28.1,99.2,5
29.4,98.0,5
8.4,96.8,5
41.3,96.6,5
13.4,98.4,5
49.8,95.5,5
25.7,99.0,5
46.0,95.1,5
21.7,98.7,5
39.9,95.2,5
49.4,96.2,5
9.5,96.4,5
14.4,99.8,5
33.7,96.7,5
45.5,95.0,5
33.5,95.4,5
7.3,97.7,5
39.4,99.9,5
50.6,98.6,5
5.8,96.6,5
38.6,99.6,5
41.8,96.8,5
5.6,95.3,5
25.5,97.1,5
34.8,98.5,5
23.7,97.8,5
54.4,98.7,5
26.1,95.6,5
14.0,98.9,5
14.8,98.6,5
12.1,99.8,5
15.9,97.7,5
5.5,95.3,5
14.6,97.2,5
31.1,100.0,5
48.4,96.4,5
39.9,96.5,5
2.3,100.0,5
31.6,99.9,5
57.0,99.2,5
0.9,98.1,5
29.9,97.9,5
55.9,97.0,5
56.6,97.1,5
17.8,97.0,5
14.5,97.1,5
9.9,96.8,5
16.0,95.5,5
18.6,96.2,5
27.1,99.5,5
58.4,97.2,5
25.5,98.1,5
47.1,95.5,5
36.5,97.9,5
53.9,96.1,5
20.4,97.7,5
43.8,95.7,5
48.7,97.8,5
50.1,97.7,5
38.9,98.9,5
19.1,99.2,5
39.6,98.8,5
46.9,99.7,5
20.6,95.7,5
10.3,99.1,5
30.6,95.6,5
43.9,97.1,5
10.3,97.4,5
56.7,95.5,5
49.4,98.2,5
40.9,100.0,5
18.3,96.9,5
14.5,96.1,5
12.2,99.4,5
54.2,97.3,5
15.8,96.9,5
49.7,95.8,5
59.6,97.2,5
1.5,96.2,5
12.0,99.1,5
58.5,97.5,5
14.8,97.0,5
41.0,99.3,5
49.1,98.9,5
43.7,98.8,5
44.2,98.0,5
59.2,98.4,5
30.7,96.1,5
19.9,96.0,5
34.6,97.6,5
25.3,97.7,5
35.6,95.5,5
28.6,98.9,5
26.0,95.4,5
24.3,96.2,5
30.2,99.9,5
25.0,99.3,5
31.1,100.0,5
13.6,99.7,5
41.7,95.8,5
21.9,98.1,5
24.9,99.1,5
22.0,97.6,5
39.2,97.2,5
4.6,97.2,5
57.8,98.9,5
1.4,95.7,5
46.7,99.1,5
10.1,95.3,5
11.1,95.8,5
51.3,99.5,5
47.4,95.4,5
46.4,95.9,5
21.7,96.1,5
58.9,98.2,5
20.9,97.2,5
39.1,99.1,5
42.7,96.5,5
48.5,99.6,5
58.2,96.0,5
30.0,95.3,5
36.7,95.6,5
52.0,96.2,5
38.6,96.0,5
10.7,96.3,5
7.5,99.0,5
11.9,96.6,5
48.0,96.6,5
21.3,98.6,5
32.8,97.6,5
9.6,98.8,5
19.6,96.7,5
42.9,95.2,5
54.3,95.1,5
28.3,97.8,5
56.7,98.8,5
3.9,99.8,5
8.1,99.9,5
27.6,98.0,5
34.0,98.9,5
3.9,95.1,5
13.9,95.4,5
5.9,99.3,5
54.6,96.4,5
9.1,97.9,5
52.1,96.7,5
22.7,97.4,5
16.8,97.3,5
21.3,95.0,5
38.8,99.5,5
54.5,95.0,5
13.0,95.5,5
45.2,99.7,5
47.6,100.0,5
48.6,99.3,5
55.0,98.0,5
40.4,98.3,5
39.3,97.6,5
1.4,95.7,5
53.5,96.5,5
45.9,99.0,5
35.0,96.0,5
42.2,99.1,5
37.3,97.2,5
8.5,97.8,5
57.9,98.6,5
21.2,99.2,5
36.7,98.4,5
8.6,99.1,5
21.0,97.4,5
35.4,95.4,5
39.2,98.7,5
20.5,95.6,5
5.6,98.1,5
22.3,97.8,5
57.3,98.1,5
35.2,98.2,5
25.3,97.1,5
42.7,97.8,5
41.7,96.8,5
56.0,96.4,5
4.0,97.0,5
54.5,96.5,5
4.2,96.9,5
32.3,99.0,5
20.5,99.5,5
28.4,97.5,5
52.2,98.0,5
22.2,95.5,5
48.4,98.2,5
12.4,97.6,5
8.2,96.3,5
25.2,96.2,5
50.9,98.9,5
50.2,95.3,5
46.2,97.2,5
17.8,97.5,5
40.2,97.7,5
21.0,99.5,5
19.6,95.0,5
51.1,96.9,5
43.5,96.6,5
13.6,96.1,5
14.7,96.4,5
43.3,97.5,5
39.8,99.3,5
33.8,99.7,5
