temperature,rain,light,result
34.8,810.8,957.1,21
36.3,842.5,952.7,21
30.3,970.9,644.6,21
18.1,937.6,579.7,21
18.9,1022.6,1007.3,21
40.8,866.1,607.4,21
31.9,988.5,953.7,21
20.7,785.1,997.4,21
20.8,963.1,750.7,21
31.4,947.4,1012.8,21
37.1,942.7,557.7,21
23.0,814.2,877.8,21
23.8,840.4,849.2,21
34.7,773.7,565.8,21
40.3,612.1,692.1,21
37.8,811.4,801.0,21
31.3,983.0,1059.6,21
37.8,970.5,721.7,21
36.3,913.2,703.6,21
38.2,838.2,839.7,21
35.0,631.9,855.8,21
29.9,920.6,815.8,21
22.1,813.6,848.1,21
32.9,772.5,1073.6,21
20.1,893.5,774.5,21
37.5,992.7,715.3,21
40.4,992.0,757.9,21
19.1,749.0,863.2,21
24.7,1007.0,875.0,21
34.2,980.9,600.4,21
39.8,978.0,582.6,21
26.7,886.5,656.4,21
27.4,807.4,921.2,21
24.0,706.0,802.9,21
30.2,613.4,1055.0,21
19.4,793.4,977.1,21
35.0,637.6,985.7,21
29.2,699.1,1044.9,21
33.2,912.6,648.2,21
36.3,824.6,736.0,21
34.4,942.8,908.5,21
23.7,622.0,779.7,21
39.1,658.8,1010.9,21
32.7,968.1,769.0,21
40.2,761.2,958.1,21
33.1,926.9,812.8,21
33.0,846.3,607.8,21
22.5,817.3,568.9,21
31.1,757.9,579.6,21
19.6,816.2,671.0,21
30.1,956.4,832.2,21
33.1,688.8,724.2,21
25.5,1016.7,804.8,21
38.4,846.9,552.4,21
32.9,876.6,592.3,21
36.1,750.7,1059.9,21
38.8,776.4,834.0,21
36.8,739.7,735.4,21
22.4,901.8,626.2,21
34.8,683.2,621.7,21
21.5,680.3,1054.5,21
19.7,925.5,1032.7,21
19.8,931.5,973.6,21
26.9,917.9,1004.7,21
30.8,920.8,1002.8,21
28.3,711.4,905.1,21
32.9,906.2,632.1,21
25.1,757.2,772.0,21
26.6,743.4,966.1,21
19.1,901.4,879.2,21
32.2,909.5,769.0,21
23.0,729.9,780.5,21
34.5,773.3,737.9,21
28.9,1018.9,895.7,21
29.0,691.0,605.0,21
22.3,604.5,703.1,21
28.9,742.0,881.0,21
32.8,737.0,934.1,21
33.5,902.5,610.3,21
23.7,807.1,1031.1,21
33.6,709.5,1068.5,21
38.0,786.5,1043.8,21
34.7,792.2,944.5,21
30.2,749.9,817.0,21
26.6,893.6,742.5,21
40.7,803.1,918.7,21
27.1,752.1,822.2,21
38.3,733.2,632.4,21
23.2,837.5,808.9,21
39.0,919.3,1001.6,21
19.5,816.8,876.1,21
37.9,902.7,907.6,21
24.7,797.2,843.8,21
22.4,815.7,880.2,21
21.8,783.0,680.3,21
27.5,875.4,907.8,21
39.9,660.3,1060.1,21
31.5,962.8,990.2,21
33.0,661.5,1072.4,21
20.3,643.5,646.6,21
25.9,832.9,965.9,21
40.1,644.8,875.6,21
39.2,608.5,850.1,21
22.9,764.7,734.2,21
23.4,842.7,1035.6,21
38.7,855.1,693.2,21
29.8,662.2,997.4,21
34.8,908.4,732.9,21
29.2,737.8,688.6,21
27.7,613.2,826.5,21
27.3,651.7,657.4,21
29.5,809.9,739.0,21
18.7,705.1,1063.4,21
26.0,824.4,830.6,21
32.2,644.4,576.3,21
33.9,700.2,684.5,21
24.9,632.5,912.2,21
39.8,857.8,704.9,21
19.1,785.0,704.6,21
40.2,833.9,933.0,21
22.9,762.2,727.2,21
28.5,836.9,761.3,21
24.4,868.0,756.9,21
40.6,1013.9,1017.7,21
38.4,870.9,713.6,21
21.9,819.0,801.7,21
34.5,873.1,649.8,21
33.7,837.8,761.4,21
34.5,998.1,945.1,21
28.5,966.9,953.4,21
30.6,623.1,692.6,21
31.4,782.7,903.8,21
30.8,809.4,1043.4,21
19.5,684.8,1047.5,21
24.9,795.7,912.3,21
20.7,795.4,924.0,21
25.6,874.1,677.7,21
39.3,865.1,969.9,21
38.0,767.2,974.0,21
26.2,984.3,967.5,21
23.2,615.9,958.7,21
23.2,770.1,598.4,21
20.7,906.0,557.7,21
24.2,802.7,1020.5,21
30.3,1007.5,756.9,21
37.9,708.9,930.3,21
38.3,724.6,801.2,21
23.0,927.6,760.8,21
33.5,736.0,798.8,21
36.9,784.4,939.7,21
37.2,874.2,599.9,21
19.7,847.3,976.0,21
39.4,707.2,788.1,21
25.3,1021.9,1075.3,21
26.9,623.2,1028.2,21
27.1,633.0,676.1,21
31.0,707.8,870.3,21
18.2,754.0,553.0,21
22.2,993.8,781.1,21
23.5,644.1,721.9,21
18.6,671.0,654.7,21
29.7,972.1,802.5,21
18.8,705.1,1059.5,21
36.1,722.2,703.0,21
21.7,634.7,727.6,21
20.5,616.9,653.8,21
24.3,761.3,990.0,21
32.0,629.4,1077.7,21
40.7,701.3,902.8,21
19.0,696.8,947.0,21
22.1,870.8,1044.1,21
34.3,792.8,785.8,21
24.1,897.2,749.2,21
24.3,976.3,1019.2,21
25.1,694.6,839.5,21
31.7,1020.6,969.3,21
26.1,679.3,761.3,21
23.3,702.5,606.1,21
20.6,939.8,744.1,21
21.5,636.7,840.4,21
34.4,1009.2,696.8,21
40.5,860.9,684.4,21
23.1,612.9,559.8,21
39.4,772.1,641.4,21
35.5,804.3,973.3,21
18.1,965.0,867.7,21
36.0,820.3,788.9,21
23.2,712.1,654.6,21
23.9,1019.8,631.9,21
33.9,934.4,888.2,21
20.4,768.4,780.0,21
35.2,606.7,675.7,21
25.4,1017.4,554.1,21
33.6,741.3,650.2,21
28.2,203.3,88.9,22
24.3,220.9,48.2,22
28.9,102.3,49.3,22
33.4,194.7,116.9,22
36.5,177.7,50.2,22
24.3,24.4,135.2,22
29.6,103.3,105.6,22
29.7,48.2,36.8,22
26.2,62.7,99.7,22
34.5,160.1,4.8,22
40.2,12.7,129.5,22
30.0,166.8,29.3,22
36.2,231.1,136.1,22
34.9,37.8,134.2,22
28.5,227.5,131.1,22
37.0,159.8,35.7,22
30.7,136.9,2.6,22
20.9,119.6,111.8,22
36.3,72.3,65.3,22
19.2,136.6,129.9,22
22.4,236.2,79.6,22
29.4,20.0,110.9,22
33.8,236.8,106.1,22
24.5,196.4,108.2,22
18.1,247.8,91.8,22
32.1,126.2,83.0,22
39.4,9.5,34.3,22
25.5,8.5,51.8,22
35.6,187.6,9.6,22
36.0,244.7,126.0,22
34.8,41.3,15.7,22
23.4,56.4,49.1,22
28.7,43.3,127.8,22
40.6,10.9,99.3,22
19.6,152.8,28.1,22
31.3,104.1,59.5,22
22.9,197.3,54.8,22
19.8,108.4,45.1,22
26.6,135.9,13.6,22
23.9,237.7,53.2,22
30.9,40.9,20.5,22
31.7,149.0,5.2,22
18.1,112.3,11.0,22
31.0,206.4,57.9,22
34.7,232.7,128.3,22
22.5,249.6,105.8,22
32.4,142.0,8.3,22
18.7,54.8,57.7,22
27.0,213.0,87.7,22
21.3,205.4,16.8,22
34.5,47.9,101.6,22
23.0,3.9,5.8,22
25.1,77.8,139.4,22
39.9,100.3,77.0,22
26.8,1.2,24.7,22
38.8,234.4,102.7,22
35.6,3.3,100.0,22
25.3,129.6,42.9,22
20.5,162.6,96.8,22
36.3,144.3,45.6,22
18.3,33.2,119.4,22
18.3,211.2,103.1,22
22.4,3.5,8.0,22
20.9,32.1,75.9,22
30.1,19.3,63.4,22
26.3,127.0,26.4,22
27.4,152.1,102.3,22
24.7,149.2,104.9,22
31.7,96.2,129.8,22
21.1,192.4,109.1,22
21.2,25.8,133.7,22
26.7,67.8,19.3,22
30.8,238.6,93.9,22
33.0,8.2,68.6,22
23.0,128.0,101.1,22
32.9,159.2,56.9,22
39.3,19.7,49.7,22
32.5,119.3,78.3,22
25.4,49.2,125.4,22
36.8,209.6,103.4,22
25.7,248.8,43.1,22
21.6,152.2,4.6,22
36.7,204.1,56.3,22
40.1,143.5,22.9,22
32.6,19.4,129.1,22
31.7,61.3,6.0,22
23.7,22.3,31.6,22
24.7,18.6,13.5,22
36.4,160.6,43.5,22
23.1,132.9,127.1,22
19.8,12.0,8.4,22
28.0,225.6,103.5,22
30.0,243.9,73.1,22
40.2,75.2,102.1,22
24.7,170.9,94.3,22
20.5,66.7,40.3,22
36.8,35.7,16.1,22
24.6,100.9,81.5,22
32.5,194.0,21.6,22
30.7,65.4,130.1,22
40.6,16.6,85.9,22
28.1,168.5,136.6,22
19.2,194.4,119.4,22
19.1,70.1,9.9,22
19.4,39.3,25.4,22
37.3,118.8,1.1,22
25.7,113.1,64.4,22
32.5,213.4,16.5,22
24.3,161.2,61.3,22
31.7,133.5,95.5,22
30.1,147.2,21.6,22
20.4,173.4,95.3,22
25.9,182.6,45.1,22
27.1,209.1,76.9,22
35.4,217.2,22.7,22
29.0,9.3,123.7,22
38.1,170.1,22.4,22
35.6,206.6,100.2,22
29.0,227.9,91.2,22
36.3,219.1,120.4,22
34.0,135.8,99.3,22
40.0,155.9,129.1,22
31.2,35.1,12.0,22
37.7,144.4,19.8,22
29.0,170.8,37.2,22
35.0,53.9,6.8,22
31.1,32.5,130.5,22
22.6,206.7,23.7,22
25.7,127.0,62.0,22
19.6,14.9,91.3,22
38.9,186.5,100.4,22
35.1,192.6,111.9,22
35.9,225.3,39.2,22
26.9,219.2,83.7,22
27.0,212.9,43.1,22
23.7,201.2,24.4,22
29.7,208.3,66.5,22
40.3,107.0,7.7,22
32.2,177.4,4.5,22
26.5,72.0,132.0,22
34.1,186.0,131.5,22
31.2,214.9,92.3,22
19.1,153.1,9.2,22
21.5,75.1,92.8,22
22.8,115.3,25.1,22
28.7,87.3,9.3,22
27.6,210.9,34.2,22
35.4,59.0,28.3,22
25.0,39.9,32.7,22
38.0,24.9,77.1,22
19.1,222.2,22.6,22
33.9,210.0,115.7,22
39.6,99.3,70.6,22
28.9,143.8,129.0,22
27.7,243.7,41.7,22
18.9,33.8,77.9,22
36.1,30.7,83.6,22
20.9,23.2,129.8,22
24.1,129.9,12.0,22
32.4,246.9,128.1,22
36.6,250.2,129.5,22
22.7,234.8,78.2,22
20.0,85.4,66.4,22
38.0,134.6,97.1,22
40.7,53.5,96.8,22
38.4,215.7,12.5,22
22.9,77.0,82.3,22
26.4,245.7,111.8,22
31.0,190.3,13.6,22
21.2,47.1,20.4,22
38.4,26.0,75.2,22
33.9,15.8,33.9,22
39.0,13.9,114.3,22
31.1,86.0,46.3,22
38.9,187.5,49.2,22
36.5,92.2,44.1,22
19.2,99.9,14.3,22
40.7,249.6,58.5,22
22.6,112.4,120.6,22
36.1,47.0,87.6,22
39.3,112.5,19.2,22
25.4,83.9,38.5,22
29.0,37.9,99.7,22
34.0,54.5,111.4,22
37.1,243.1,21.1,22
19.9,205.1,37.8,22
22.3,46.5,136.5,22
39.0,70.3,71.8,22
25.6,194.6,68.6,22
34.5,7.9,51.4,22
22.0,80.3,68.7,22
36.9,184.3,81.5,22
19.4,118.0,30.7,22
37.7,160.7,104.7,22
31.9,10.8,35.4,22
19.5,90.2,51.9,22
40.1,101.0,47.7,22
26.9,79.4,47.1,22
30.4,65.0,112.6,22
20.3,243.3,38.9,22
29.5,163.7,3.0,22
37.3,84.5,46.3,22
19.7,120.9,126.0,22
40.4,226.0,77.0,22
19.4,85.4,23.4,22
21.6,178.4,90.3,22
27.8,225.2,119.0,22
40.2,178.9,75.1,22
23.7,12.4,131.8,22
31.4,225.5,137.6,22
35.9,234.5,79.8,22
28.1,235.9,135.9,22
35.7,190.7,16.3,22
27.4,60.7,59.5,22
22.2,61.6,69.9,22
38.5,129.6,53.0,22
18.1,201.8,43.2,22
34.0,107.1,52.3,22
32.7,212.3,55.1,22
22.0,141.7,29.5,22
32.0,125.8,48.9,22
37.3,202.3,130.1,22
33.4,91.3,19.3,22
19.2,115.6,127.2,22
33.5,166.9,73.1,22
34.5,211.5,71.6,22
30.2,247.4,57.1,22
39.4,149.3,45.5,22
23.7,77.6,28.1,22
28.4,81.3,69.0,22
34.9,231.9,68.6,22
26.9,223.9,18.4,22
26.8,38.0,29.4,22
37.0,50.9,41.1,22
35.2,68.1,131.5,22
35.6,113.5,30.1,22
29.8,106.9,93.1,22
25.4,158.9,119.0,22
35.7,214.7,120.5,22
18.9,188.5,118.8,22
21.5,2.6,104.1,22
21.1,189.8,17.7,22
40.5,219.7,46.6,22
30.3,61.7,124.0,22
34.3,215.4,138.8,22
35.0,203.8,117.0,22
32.0,133.8,62.1,22
21.5,40.0,13.4,22
34.1,226.8,48.4,22
21.4,194.3,20.7,22
35.2,65.4,32.6,22
37.8,230.4,3.1,22
31.0,39.8,24.4,22
20.2,79.7,85.4,22
28.6,17.3,93.2,22
32.1,130.2,39.9,22
30.8,99.0,42.4,22
20.4,79.8,131.0,22
23.2,38.2,76.8,22
35.3,97.7,92.3,22
30.4,183.4,58.6,22
37.6,106.7,50.9,22
33.9,38.6,87.1,22
22.6,43.0,88.1,22
19.0,39.0,59.5,22
25.7,146.9,137.8,22
28.4,183.5,101.0,22
35.0,191.0,126.0,22
26.3,127.3,12.2,22
32.4,87.1,56.4,22
24.2,44.9,52.2,22
22.5,123.3,66.0,22
31.2,205.1,73.2,22
35.4,76.1,113.4,22
25.3,99.0,96.8,22
26.0,160.8,80.8,22
21.6,245.7,77.8,22
23.5,9.8,92.3,22
33.3,124.9,85.9,22
34.4,116.1,134.6,22
36.5,161.7,49.5,22
31.7,87.9,91.3,22
36.4,123.4,123.6,22
28.7,223.7,136.2,22
18.9,20.2,77.6,22
18.9,79.8,67.2,22
36.5,61.0,106.2,22
35.7,238.0,43.1,22
30.1,80.7,22.3,22
19.8,151.2,56.2,22
27.9,113.4,46.7,22
33.0,137.0,139.2,22
31.1,70.9,138.8,22
23.5,58.3,86.9,22
29.8,184.1,19.3,22
36.4,34.9,73.3,22
19.8,194.5,16.4,22
20.4,216.7,86.6,22
29.2,0.1,26.3,22
28.8,233.0,78.1,22
24.9,151.1,35.6,22
29.8,116.9,122.1,22
26.3,194.8,16.9,22
37.6,12.4,112.2,22
36.1,14.3,83.6,22
26.5,168.8,124.4,22
22.0,248.1,106.4,22
35.6,185.5,55.6,22
19.9,114.2,137.6,22
38.3,133.4,131.6,22
20.1,76.1,37.7,22
25.3,209.2,112.5,22
37.5,182.5,35.0,22
36.6,167.3,39.9,22
24.0,221.8,110.1,22
38.0,64.4,101.0,22
37.0,148.7,55.0,22
36.9,242.0,30.1,22
32.1,71.3,82.1,22
33.9,233.7,37.4,22
33.6,163.4,57.5,22
33.0,34.5,21.6,22
27.1,127.8,91.3,22
22.4,86.3,8.0,22
27.5,113.5,132.2,22
19.2,113.3,131.2,22
20.4,177.9,42.6,22
38.1,110.7,28.0,22
19.7,225.6,86.6,22
29.9,141.5,135.6,22
27.2,35.5,18.3,22
38.9,167.7,80.3,22
21.5,88.8,131.0,22
38.9,92.6,37.4,22
32.6,43.4,115.7,22
35.8,92.2,136.0,22
35.3,75.6,97.1,22
32.5,235.7,37.2,22
38.7,161.1,74.4,22
30.1,15.1,116.5,22
20.7,178.4,29.9,22
19.6,210.0,27.9,22
21.0,228.4,109.7,22
22.6,122.0,111.9,22
18.5,221.3,102.8,22
31.1,246.7,31.0,22
34.9,113.7,95.5,22
20.9,160.9,30.6,22
30.2,188.3,58.8,22
40.6,152.3,96.5,22
18.2,154.3,135.7,22
38.4,67.4,135.3,22
39.3,95.5,80.1,22
28.7,239.3,10.3,22
34.3,195.9,6.2,22
23.5,202.3,26.1,22
38.8,199.6,36.4,22
36.4,184.0,45.1,22
26.0,107.7,31.7,22
33.0,36.4,136.6,22
32.2,140.7,59.9,22
27.8,224.5,38.7,22
35.5,120.4,91.2,22
23.9,99.0,61.1,22
34.8,208.9,20.8,22
20.9,100.4,15.3,22
20.0,190.7,138.9,22
37.1,38.7,59.8,22
35.1,26.1,48.1,22
39.0,119.2,68.1,22
27.0,43.2,107.9,22
26.2,115.9,40.6,22
28.9,178.8,135.6,22
40.6,88.5,101.9,22
31.2,93.5,23.6,22
31.4,240.7,24.1,22
22.3,60.4,75.7,22
23.2,215.2,4.0,22
29.5,0.4,16.3,22
32.7,83.2,126.9,22
29.9,105.5,93.6,22
24.0,180.0,127.9,22
39.9,101.1,78.3,22
36.1,140.4,100.6,22
31.3,17.8,62.0,22
29.5,19.7,21.6,22
28.4,101.1,86.7,22
35.1,187.0,57.5,22
38.0,151.8,37.4,22
26.2,133.2,17.0,22
21.3,245.3,31.4,22
19.9,177.6,81.6,22
36.1,175.6,29.0,22
29.0,178.2,11.7,22
37.8,205.6,112.4,22
23.2,187.8,48.5,22
32.7,238.8,58.0,22
33.7,146.5,74.4,22
33.1,92.9,117.4,22
34.6,155.2,56.3,22
29.5,153.1,72.5,22
39.9,20.3,137.3,22
23.3,56.6,4.1,22
39.5,31.2,133.9,22
31.6,246.8,30.1,22
25.3,31.7,55.9,22
36.2,32.5,3.2,22
20.4,158.2,39.7,22
18.5,174.8,98.9,22
35.5,53.6,73.8,22
31.7,51.7,44.3,22
19.8,199.0,11.0,22
19.3,79.6,81.5,22
39.0,218.4,61.3,22
35.1,213.0,86.2,22
35.2,219.3,123.2,22
32.4,223.9,130.1,22
36.8,128.8,85.4,22
33.7,120.7,54.7,22
25.8,68.7,108.8,22
19.5,133.5,42.3,22
39.7,177.1,17.7,22
34.9,98.9,99.3,22
19.4,250.6,104.4,22
35.7,203.8,52.6,22
29.1,91.8,108.7,22
32.7,178.5,31.6,22
34.5,245.9,123.0,22
19.7,171.3,40.2,22
29.7,240.7,34.8,22
21.6,213.2,13.6,22
19.7,199.2,21.2,22
33.6,65.5,107.0,22
28.3,99.9,83.0,22
33.1,182.0,23.6,22
38.6,195.1,41.6,22
20.8,247.8,101.7,22
28.9,197.6,139.0,22
30.5,178.8,16.7,22
23.7,162.5,107.0,22
29.8,5.7,7.1,22
36.5,228.3,35.1,22
33.7,46.9,115.5,22
20.3,163.0,61.3,22
29.0,164.9,31.2,22
36.9,221.3,9.7,22
34.2,243.7,74.8,22
26.1,153.0,44.6,22
22.1,128.3,129.2,22
32.4,169.8,26.3,22
22.1,53.1,89.2,22
29.0,42.9,9.8,22
23.7,43.0,52.1,22
25.5,118.9,95.7,22
25.9,134.9,121.0,22
37.3,180.7,51.0,22
18.4,244.0,22.2,22
23.1,249.0,119.1,22
32.1,210.7,94.9,22
39.8,175.8,93.4,22
30.4,32.7,24.9,22
40.9,167.5,56.6,22
26.7,1.8,136.8,22
39.8,15.1,61.8,22
38.0,12.9,32.2,22
27.2,196.3,111.0,22
37.2,69.0,127.1,22
18.3,3.0,87.6,22
38.0,134.6,14.8,22
34.6,226.1,16.4,22
34.7,116.3,36.9,22
36.2,31.9,6.9,22
35.0,162.1,31.3,22
18.5,201.4,41.5,22
24.4,107.3,135.4,22
33.9,42.5,137.8,22
28.6,8.6,87.5,22
29.5,3.2,10.0,22
18.5,92.4,132.1,22
29.3,107.2,31.4,22
39.6,128.9,81.5,22
27.6,15.9,23.2,22
20.9,228.5,27.4,22
40.9,164.6,78.6,22
21.5,216.0,95.8,22
22.6,64.6,15.8,22
22.4,107.5,41.2,22
35.8,50.6,81.0,22
34.6,62.8,30.0,22
21.6,86.2,39.3,22
33.6,99.0,133.2,22
33.2,35.7,24.7,22
29.5,221.6,35.8,22
35.4,16.6,63.7,22
18.1,201.5,87.3,22
29.6,159.2,14.2,22
18.7,5.6,81.9,22
20.8,145.5,26.5,22
20.1,182.0,36.8,22
34.8,31.5,90.3,22
26.5,241.8,27.0,22
23.9,209.4,114.7,22
36.4,52.2,76.2,22
20.9,207.9,80.8,22
39.0,244.7,131.4,22
34.6,229.4,55.1,22
39.8,238.6,0.6,22
37.8,131.3,38.5,22
25.7,158.2,54.8,22
21.1,79.2,101.6,22
29.2,246.3,17.5,22
33.7,169.0,31.0,22
32.6,83.5,80.4,22
22.1,34.3,33.8,22
25.1,118.3,74.8,22
38.4,156.8,45.2,22
19.5,29.7,82.2,22
27.4,129.0,99.6,22
39.8,75.3,94.4,22
38.1,6.2,70.9,22
20.5,0.1,52.2,22
25.6,78.1,86.4,22
37.6,136.7,115.7,22
26.0,174.8,61.5,22
38.2,180.9,54.2,22
29.0,155.9,88.1,22
19.0,229.0,96.0,22
33.6,174.7,112.5,22
38.9,45.8,47.2,22
34.1,233.8,119.2,22
19.9,149.9,112.9,22
29.4,156.4,61.0,22
23.9,206.4,99.3,22
37.8,101.7,15.6,22
37.2,13.9,92.7,22
24.3,133.1,47.4,22
37.5,52.3,107.2,22
28.1,208.2,134.1,22
37.0,85.8,80.6,22
37.2,6.3,6.8,22
18.6,223.8,56.6,22
33.2,40.1,105.6,22
35.2,91.7,105.2,22
28.8,180.9,85.5,22
30.0,30.6,3.1,22
29.7,130.6,7.0,22
24.5,21.0,29.1,22
18.4,219.3,43.9,22
22.2,231.8,75.9,22
31.5,51.1,111.2,22
38.6,87.3,6.7,22
27.6,203.7,55.6,22
31.7,241.3,87.1,22
27.5,211.3,81.5,22
35.5,162.4,27.9,22
38.1,162.5,34.7,22
26.6,150.1,118.8,22
21.9,45.6,64.3,22
22.7,114.9,69.5,22
34.9,88.6,41.4,22
25.9,120.8,112.8,22
29.3,33.3,6.3,22
18.7,230.8,41.5,22
35.3,55.2,22.7,22
37.1,246.2,5.1,22
34.6,156.9,122.2,22
36.2,244.1,119.7,22
36.2,175.2,31.8,22
27.4,244.9,89.8,22
33.5,151.9,74.3,22
25.5,71.7,70.1,22
22.7,49.6,20.5,22
20.9,161.9,43.7,22
23.1,41.8,39.5,22
34.4,189.5,15.7,22
34.1,20.8,139.5,22
31.7,69.1,88.7,22
27.3,1.5,115.3,22
38.5,50.9,39.8,22
29.5,240.4,65.6,22
40.9,39.5,9.5,22
32.1,124.9,23.5,22
36.1,184.4,51.9,22
18.7,192.8,18.0,22
27.0,17.5,89.3,22
34.6,53.8,119.6,22
18.1,243.2,114.9,22
38.4,203.5,50.6,22
24.1,214.9,131.9,22
29.6,243.0,3.1,22
22.8,214.1,85.1,22
39.2,120.7,111.4,22
27.3,108.3,93.6,22
24.8,112.9,134.0,22
19.2,114.8,105.4,22
30.7,96.9,39.3,22
18.5,68.5,58.2,22
37.4,245.5,19.3,22
34.9,104.4,24.8,22
26.3,93.4,35.7,22
21.5,201.2,33.3,22
38.7,194.3,134.4,22
34.7,92.2,6.3,22
28.3,154.7,105.3,22
32.8,127.4,51.5,22
26.5,14.7,110.5,22
33.9,184.8,81.2,22
35.0,225.6,113.2,22
35.6,66.5,116.9,22
36.3,65.0,120.9,22
18.2,10.1,8.1,22
29.3,246.7,109.0,22
33.1,162.4,34.1,22
27.1,230.0,31.8,22
40.5,199.5,36.3,22
26.2,230.0,84.1,22
26.6,61.3,46.9,22
34.4,105.0,75.2,22
39.5,155.6,59.5,22
30.8,76.0,29.2,22
18.9,91.7,94.5,22
31.6,221.7,69.0,22
40.7,25.5,29.9,22
19.4,157.5,102.9,22
19.6,130.3,40.0,22
32.2,155.8,15.6,22
28.6,62.2,94.2,22
33.4,243.5,18.3,22
32.1,29.4,73.0,22
21.4,172.7,100.2,22
32.3,216.9,120.7,22
36.2,157.1,129.6,22
23.1,103.8,29.0,22
40.5,145.4,14.4,22
19.8,128.6,134.3,22
26.6,151.1,59.0,22
28.6,180.7,64.2,22
32.2,31.0,57.1,22
25.8,140.9,14.8,22
31.7,99.5,28.5,22
37.1,62.4,102.4,22
40.4,172.7,100.9,22
36.1,38.4,61.0,22
29.4,218.0,1.2,22
24.5,97.8,20.1,22
19.7,10.8,43.6,22
20.5,95.4,3.8,22
29.5,96.8,109.9,22
28.6,129.3,115.2,22
24.0,141.5,33.8,22
18.6,112.2,63.3,22
29.5,83.0,137.5,22
19.7,42.3,85.9,22
38.6,57.0,2.9,22
23.3,175.2,86.4,22
29.8,65.3,47.5,22
39.7,12.8,135.1,22
29.7,233.3,120.7,22
39.2,134.4,113.7,22
34.1,236.8,89.5,22
27.6,125.6,126.0,22
19.0,210.7,19.2,22
39.3,226.4,35.4,22
26.4,6.7,104.4,22
26.5,27.0,110.5,22
27.9,68.0,117.1,22
38.1,19.4,84.2,22
26.0,159.7,131.9,22
27.0,158.6,72.7,22
25.1,78.2,137.9,22
38.4,193.7,4.1,22
31.2,128.1,70.9,22
20.5,22.5,88.4,22
28.4,167.9,138.1,22
21.7,53.0,70.5,22
23.1,132.0,36.7,22
38.1,3.2,83.4,22
34.8,28.1,108.5,22
39.2,225.8,119.8,22
22.6,93.7,131.8,22
40.7,237.8,116.7,22
20.7,241.3,100.2,22
38.9,181.4,30.7,22
20.9,202.6,138.6,22
31.9,114.3,53.6,22
32.2,61.1,28.4,22
33.3,0.4,43.5,22
18.9,209.4,73.0,22
40.0,147.2,33.8,22
24.4,73.5,55.5,22
26.9,132.2,138.4,22
33.0,85.1,30.8,22
28.3,101.7,26.5,22
34.7,249.2,120.1,22
18.0,229.7,110.9,22
36.2,93.1,24.1,22
18.7,68.9,90.2,22
34.1,96.5,78.4,22
38.5,20.4,97.8,22
30.9,249.0,50.5,22
19.4,11.3,83.7,22
23.1,35.4,60.8,22
29.4,196.2,16.9,22
28.1,101.0,131.0,22
26.5,48.6,1.9,22
34.9,246.0,34.9,22
25.2,6.1,40.3,22
26.8,73.7,106.6,22
30.7,155.3,45.5,22
22.0,209.8,139.4,22
19.9,178.7,92.6,22
38.2,238.4,23.5,22
18.4,175.1,111.6,22
29.0,104.0,137.0,22
32.8,0.4,56.2,22
19.0,57.3,21.1,22
22.1,147.4,72.3,22
29.8,44.1,126.1,22
26.9,152.7,69.6,22
22.2,216.0,77.9,22
29.3,134.4,92.8,22
26.5,144.9,51.3,22
29.9,193.1,14.3,22
24.8,250.9,112.7,22
28.5,196.5,52.8,22
32.3,74.9,62.0,22
25.4,189.2,19.4,22
40.5,81.6,128.1,22
36.6,70.4,12.3,22
25.9,240.4,84.5,22
36.5,92.1,4.6,22
34.0,170.5,105.6,22
40.1,86.7,133.4,22
29.0,105.6,56.5,22
29.3,204.9,83.7,22
27.8,167.8,125.8,22
24.6,214.5,76.1,22
22.8,67.9,14.0,22
40.1,210.4,131.3,22
33.0,23.5,60.2,22
19.8,116.3,128.4,22
21.8,80.0,60.3,22
36.0,209.4,80.0,22
38.9,221.7,95.3,22
33.7,80.6,51.2,22
33.6,247.6,91.1,22
22.1,130.7,119.0,22
28.6,51.1,128.9,22
26.3,147.4,45.6,22
28.3,52.6,17.6,22
38.4,94.3,95.2,22
25.5,26.8,13.6,22
32.7,127.1,82.0,22
29.5,76.1,86.8,22
22.0,52.6,89.3,22
39.0,90.0,20.8,22
32.2,138.3,100.3,22
38.4,116.2,109.5,22
37.3,96.7,113.9,22
18.6,112.5,79.8,22
21.7,51.1,43.7,22
40.4,220.4,66.8,22
26.4,121.6,83.3,22
30.5,195.0,38.8,22
18.4,157.6,26.9,22
32.9,134.7,134.5,22
20.9,96.7,8.0,22
33.6,224.0,40.9,22
39.4,85.2,84.9,22
25.9,164.6,35.8,22
39.7,102.8,83.2,22
18.6,126.7,117.0,22
35.7,196.3,71.3,22
39.8,37.1,76.1,22
22.8,128.6,108.9,22
24.4,128.9,19.8,22
32.5,0.6,113.9,22
21.3,165.4,49.0,22
29.6,182.4,2.5,22
20.2,216.2,139.5,22
20.7,109.8,102.6,22
38.2,153.3,35.0,22
18.6,93.9,43.5,22
34.7,205.2,36.3,22
35.7,165.4,29.2,22
24.1,79.0,11.3,22
39.1,207.7,5.0,22
40.3,48.4,11.8,22
28.4,83.5,0.6,22
18.8,105.0,137.8,22
35.6,166.9,95.7,22
18.8,47.3,131.4,22
21.3,68.1,132.4,22
24.0,200.0,130.6,22
21.0,203.1,87.7,22
39.1,20.0,96.6,22
35.1,90.3,52.5,22
36.1,15.2,82.1,22
18.5,121.4,70.2,22
25.8,109.2,67.1,22
33.9,88.0,59.0,22
28.8,106.8,101.0,22
