temperature,soil,rain,result
25.5,358.2,17.3,23
54.2,388.4,12.7,23
23.9,526.2,3.4,23
88.8,428.3,5.6,23
41.1,543.8,10.6,23
51.2,395.4,12.0,23
62.2,509.8,13.0,23
96.2,464.0,6.8,23
45.5,432.9,4.5,23
79.8,404.8,15.3,23
96.2,455.0,13.1,23
36.8,529.2,6.6,23
0.3,481.4,0.6,23
12.0,587.8,17.0,23
25.7,454.5,8.6,23
30.1,492.2,16.6,23
65.4,375.2,11.5,23
61.3,504.0,3.4,23
95.9,571.8,2.3,23
62.5,550.6,5.2,23
66.4,416.1,8.7,23
17.2,585.3,11.2,23
86.5,353.8,9.5,23
79.8,533.8,4.7,23
47.9,576.4,10.3,23
87.3,572.5,17.3,23
65.2,482.4,7.8,23
98.6,401.4,5.2,23
52.8,557.9,12.1,23
21.9,455.7,11.1,23
26.9,409.2,13.7,23
71.5,580.5,11.6,23
72.2,493.8,1.1,23
4.4,369.6,1.4,23
98.8,486.2,3.5,23
95.5,382.1,11.7,23
83.8,574.4,15.1,23
38.5,436.9,13.8,23
84.5,549.9,10.9,23
1.6,408.3,7.9,23
48.7,491.3,10.9,23
24.0,584.6,0.7,23
35.6,375.0,2.0,23
49.5,455.6,12.4,23
58.3,376.3,5.0,23
74.1,567.7,14.2,23
64.1,542.2,15.0,23
38.1,486.1,12.4,23
16.3,541.7,0.2,23
39.6,479.1,6.7,23
16.6,477.8,4.1,23
40.5,503.1,3.2,23
9.1,521.4,3.1,23
26.7,598.2,14.6,23
86.1,583.4,15.0,23
52.0,403.6,10.6,23
37.9,491.5,11.5,23
57.6,432.8,2.8,23
98.0,475.7,0.3,23
77.7,577.9,4.3,23
76.0,402.8,2.8,23
48.3,382.8,6.3,23
53.6,574.6,2.6,23
9.9,376.7,8.4,23
19.7,579.9,16.4,23
16.8,379.3,17.9,23
14.5,367.2,10.3,23
84.6,551.4,17.2,23
31.4,569.0,1.1,23
24.6,580.4,15.2,23
68.7,566.0,2.5,23
80.1,480.3,4.8,23
18.1,494.5,10.4,23
39.4,371.9,5.7,23
13.0,580.5,16.6,23
98.1,475.6,10.8,23
22.2,548.8,1.8,23
37.0,427.6,16.6,23
13.1,546.9,11.0,23
57.7,403.2,3.9,23
10.6,492.7,3.2,23
77.3,579.4,1.1,23
25.2,584.0,2.9,23
69.8,383.1,16.0,23
59.3,430.6,5.5,23
86.8,582.9,11.2,23
70.7,464.0,6.8,23
36.6,469.2,8.2,23
17.6,582.5,8.4,23
7.4,529.7,11.4,23
30.1,577.3,15.8,23
22.8,535.5,2.2,23
76.1,437.5,6.5,23
13.7,482.4,16.1,23
10.4,354.0,3.3,23
14.8,490.5,17.1,23
98.4,572.6,3.3,23
51.8,475.8,14.0,23
64.9,395.1,4.7,23
3.0,513.2,9.4,23
9.6,488.3,7.6,23
26.6,487.7,14.1,23
44.9,456.5,14.6,23
77.5,583.5,15.1,23
53.7,554.3,1.6,23
46.4,395.8,17.9,23
75.5,570.3,4.2,23
4.0,424.8,16.5,23
88.6,596.9,16.6,23
84.6,390.7,15.4,23
13.8,438.4,12.3,23
0.5,480.6,9.8,23
37.4,474.9,15.2,23
61.3,502.9,10.5,23
27.6,431.6,5.7,23
95.9,582.6,2.5,23
52.3,489.5,10.3,23
30.4,502.7,10.3,23
41.7,446.6,0.3,23
54.5,395.2,14.3,23
41.1,491.9,7.9,23
0.7,442.3,6.3,23
73.0,399.8,10.3,23
78.2,410.4,10.9,23
59.1,408.3,16.0,23
96.3,451.7,12.5,23
99.6,364.0,17.5,23
45.1,434.4,17.4,23
95.9,502.0,10.7,23
66.5,554.6,11.1,23
36.7,530.0,9.4,23
23.0,375.6,8.2,23
58.1,480.4,3.0,23
76.1,552.7,8.2,23
56.6,453.4,16.2,23
6.2,567.1,9.4,23
14.7,493.5,3.3,23
48.4,535.9,9.0,23
1.3,421.6,8.3,23
9.4,541.2,9.9,23
9.1,532.2,8.9,23
34.6,530.8,14.9,23
70.2,535.9,6.3,23
59.2,539.2,15.5,23
63.0,386.9,2.1,23
22.7,403.5,2.9,23
88.5,397.7,1.1,23
51.7,421.6,7.1,23
44.9,499.8,7.6,23
33.0,455.1,7.0,23
7.8,493.4,14.4,23
83.8,397.2,4.6,23
91.2,362.8,9.7,23
85.2,515.3,7.5,23
96.9,395.4,4.8,23
49.2,504.7,8.7,23
4.9,371.1,4.7,23
85.3,578.9,12.8,23
41.0,528.0,4.2,23
34.8,522.7,14.6,23
92.2,373.5,1.2,23
73.2,526.9,7.0,23
68.7,386.5,1.6,23
82.8,515.5,10.1,23
90.1,547.9,16.8,23
79.8,486.2,0.9,23
58.7,362.9,2.3,23
48.8,484.1,11.5,23
3.0,497.8,0.5,23
40.0,476.7,16.2,23
16.4,381.5,12.7,23
41.3,498.0,17.9,23
85.0,574.0,5.4,23
12.4,376.5,18.0,23
76.2,571.6,11.0,23
26.8,439.1,14.3,23
22.3,558.3,11.8,23
55.0,509.1,4.5,23
14.6,564.5,17.8,23
76.3,495.9,7.7,23
65.4,428.9,12.7,23
34.8,525.1,2.3,23
86.3,503.5,7.9,23
89.8,454.3,3.8,23
5.1,443.1,9.1,23
37.7,385.1,8.1,23
53.6,546.8,10.7,23
43.3,569.1,3.1,23
90.6,409.8,2.9,23
31.9,594.3,12.4,23
45.7,496.0,13.7,23
70.5,420.8,14.6,23
93.6,404.9,14.0,23
19.7,413.0,17.3,23
45.3,524.5,11.4,23
64.0,580.3,14.0,23
11.1,553.1,8.8,23
36.5,577.7,10.8,23
12.4,558.7,12.8,23
33.8,523.4,7.8,23
81.3,573.4,8.7,23
57.9,545.8,4.3,23
16.6,454.4,13.3,23
9.2,595.3,8.6,23
81.8,403.1,4.3,23
19.1,464.6,3.0,23
23.1,539.8,15.2,23
65.5,367.7,6.3,23
52.4,469.7,14.1,23
20.4,418.9,9.2,23
80.5,440.2,0.7,23
40.3,437.3,10.8,23
63.5,429.3,0.8,23
85.3,536.1,8.9,23
92.0,575.0,3.1,23
53.1,547.2,14.2,23
84.2,565.9,11.3,23
45.2,413.1,9.4,23
55.1,520.1,10.7,23
76.6,502.9,8.4,23
13.6,525.9,4.1,23
54.6,540.5,7.4,23
27.0,393.1,9.8,23
45.0,585.5,0.3,23
90.2,591.8,3.7,23
69.6,545.6,0.7,23
69.0,493.0,1.8,23
36.3,487.2,10.6,23
71.8,497.1,12.5,23
85.2,465.5,10.6,23
1.9,434.3,12.1,23
37.0,381.6,10.9,23
43.4,452.4,9.8,23
1.6,448.3,15.6,23
8.1,433.1,15.9,23
61.0,550.9,8.9,23
73.5,410.9,14.4,23
52.5,588.7,16.8,23
93.7,489.2,8.5,23
23.8,406.1,15.5,23
25.3,398.6,17.2,23
85.9,401.1,17.6,23
59.5,358.0,16.9,23
39.7,477.9,9.4,23
48.5,414.2,15.7,23
80.2,580.6,17.7,23
88.1,540.4,1.0,23
96.7,598.6,6.0,23
77.3,381.5,3.9,23
37.7,389.8,8.7,23
74.1,495.7,5.5,23
26.6,390.7,10.5,23
53.9,511.2,10.3,23
33.3,494.2,15.9,23
64.0,544.5,14.4,23
54.5,591.5,17.8,23
79.4,467.1,11.3,23
51.1,375.3,11.3,23
70.7,500.7,5.6,23
52.5,571.2,15.9,23
7.3,555.0,14.7,23
90.1,514.9,10.1,23
93.0,405.1,14.1,23
48.8,493.5,5.1,23
21.9,521.8,7.9,23
39.6,359.2,5.9,23
73.7,454.5,0.3,23
69.0,554.1,14.5,23
65.2,546.9,0.1,23
96.7,467.5,10.7,23
81.6,388.2,3.8,23
87.5,465.3,0.6,23
68.8,442.7,10.3,23
75.8,550.7,4.5,23
31.6,353.9,2.7,23
50.7,536.5,8.3,23
53.8,444.8,3.9,23
2.1,438.7,14.7,23
61.4,476.8,15.8,23
7.9,598.8,17.8,23
89.1,393.5,2.1,23
58.2,571.6,9.2,23
34.0,401.7,7.0,23
23.8,385.8,8.9,23
46.4,407.8,3.2,23
52.0,406.6,15.4,23
42.9,531.1,9.5,23
87.4,372.6,3.0,23
29.7,430.0,10.9,23
3.0,568.6,13.6,23
61.2,420.3,5.8,23
40.7,388.8,13.4,23
87.3,540.0,14.5,23
11.8,413.3,15.5,23
14.9,463.7,11.4,23
97.6,486.9,10.9,23
90.4,353.7,10.6,23
41.0,575.5,8.2,23
70.3,582.0,10.4,23
62.7,469.7,12.1,23
91.5,487.8,10.3,23
3.2,575.1,12.3,23
4.9,476.3,11.8,23
97.1,591.1,8.3,23
83.1,401.0,13.2,23
67.0,531.4,10.0,23
75.4,546.9,15.7,23
7.3,574.2,0.5,23
36.1,385.2,11.8,23
87.3,353.6,2.7,23
20.6,518.5,11.0,23
32.1,537.2,17.2,23
51.9,354.3,15.5,23
52.7,393.2,2.1,23
96.3,589.8,5.1,23
72.7,500.0,13.8,23
75.4,361.3,12.6,23
94.7,452.6,15.0,23
13.0,420.1,11.3,23
59.2,596.6,15.3,23
42.8,373.5,0.7,23
67.2,369.8,11.6,23
99.8,589.8,13.1,23
53.3,517.7,8.8,23
42.9,404.8,12.5,23
15.5,452.5,5.4,23
56.6,409.3,17.9,23
73.4,446.0,6.4,23
91.1,473.3,7.4,23
53.5,380.5,11.6,23
79.8,356.0,5.5,23
27.1,472.6,7.6,23
92.6,525.8,1.4,23
58.0,414.5,7.3,23
15.9,527.0,5.9,23
47.2,494.2,6.1,23
62.7,533.0,8.5,23
69.4,590.9,10.9,23
8.2,372.9,15.3,23
14.0,467.7,11.3,23
22.3,480.5,3.1,23
8.6,524.5,14.0,23
52.9,404.9,12.9,23
14.3,577.9,8.9,23
97.0,446.2,12.3,23
83.0,562.5,13.3,23
61.3,398.4,14.9,23
7.7,574.2,1.7,23
77.1,359.0,14.9,23
44.6,400.9,14.9,23
61.0,497.7,2.6,23
22.5,433.3,16.5,23
17.3,385.4,6.4,23
81.9,477.2,16.8,23
61.8,534.4,3.7,23
85.3,390.7,14.7,23
22.9,599.7,5.7,23
48.9,452.4,9.6,23
54.4,591.9,4.2,23
87.6,546.6,16.9,23
56.2,413.0,16.5,23
94.1,459.5,14.0,23
60.5,431.6,0.7,23
93.4,398.7,8.3,23
54.5,364.5,7.8,23
61.9,453.3,15.0,23
16.7,566.6,17.4,23
59.2,384.6,17.2,23
47.8,544.9,0.8,23
59.6,554.4,1.8,23
59.5,436.3,2.6,23
39.2,379.2,2.9,23
79.4,453.7,5.1,23
94.1,583.8,9.2,23
67.1,383.5,13.2,23
43.1,553.3,17.2,23
93.2,480.0,12.1,23
87.7,482.5,8.0,23
38.8,574.7,12.4,23
84.2,466.7,16.2,23
0.8,444.6,0.3,23
38.3,415.6,9.2,23
56.7,598.0,10.6,23
80.6,439.4,12.9,23
24.3,445.5,12.1,23
74.1,535.1,1.2,23
27.8,356.2,8.3,23
83.2,539.9,16.0,23
69.2,554.8,0.6,23
37.1,352.4,9.5,23
8.8,446.2,2.5,23
28.4,364.0,3.3,23
87.0,355.7,2.3,23
42.1,424.8,16.5,23
36.1,575.2,15.4,23
32.8,453.6,15.5,23
63.1,381.6,2.2,23
71.5,498.3,6.9,23
45.3,586.7,9.9,23
55.8,408.7,4.9,23
58.0,594.8,2.9,23
99.5,518.9,13.1,23
59.7,518.6,11.7,23
99.9,411.2,16.7,23
41.8,396.5,7.0,23
68.4,411.4,15.4,23
93.4,545.7,6.2,23
40.5,384.0,10.0,23
22.3,459.3,13.2,23
28.2,370.1,1.1,23
51.0,580.2,14.6,23
11.9,459.6,13.5,23
14.1,514.6,13.6,23
72.3,533.1,14.1,23
4.4,440.0,9.9,23
92.6,397.2,7.7,23
57.2,448.0,1.0,23
24.5,572.3,4.1,23
18.3,565.1,14.1,23
59.2,391.0,10.6,23
23.5,351.2,16.0,23
75.4,392.3,6.1,23
7.7,439.6,8.9,23
70.1,437.0,11.0,23
59.8,363.9,13.5,23
21.1,420.0,12.1,23
33.4,489.2,0.0,23
55.3,553.7,12.9,23
43.8,417.4,2.8,23
25.1,458.8,16.2,23
2.0,488.3,2.1,23
68.5,363.2,3.3,23
73.7,409.2,1.1,23
92.5,586.7,13.5,23
78.8,438.7,8.8,23
83.4,589.1,13.1,23
38.5,598.0,0.3,23
8.1,356.0,12.1,23
15.3,573.0,16.0,23
40.6,362.5,5.6,23
30.1,554.6,7.0,23
27.0,354.8,1.1,23
97.2,516.7,2.5,23
79.7,378.4,3.8,23
66.5,420.5,3.6,23
13.4,383.4,10.0,23
87.7,408.8,11.8,23
7.8,489.5,6.8,23
78.1,429.6,3.2,23
41.4,406.7,1.3,23
14.7,436.9,2.7,23
75.2,553.8,11.2,23
10.4,383.3,17.0,23
20.9,459.5,5.2,23
18.6,493.8,14.9,23
57.9,465.6,7.9,23
17.7,481.1,11.6,23
61.5,370.6,1.3,23
45.5,401.5,16.8,23
60.1,554.5,11.2,23
50.8,592.0,4.0,23
74.2,534.1,8.9,23
6.8,527.0,10.6,23
42.4,509.9,10.3,23
37.8,574.3,9.3,23
95.2,558.9,16.5,23
76.5,557.4,14.4,23
45.0,522.9,16.7,23
99.1,352.3,5.6,23
43.0,402.0,14.1,23
94.4,534.6,8.1,23
30.7,525.6,17.4,23
90.6,470.5,15.2,23
48.8,506.4,15.9,23
56.0,510.9,15.1,23
50.5,397.9,0.8,23
22.3,534.0,6.1,23
88.5,406.2,0.6,23
73.2,387.1,0.5,23
7.7,567.5,2.3,23
91.4,504.4,17.9,23
33.7,408.0,11.7,23
0.2,472.9,1.5,23
36.2,354.0,10.6,23
28.4,493.8,13.5,23
99.2,395.2,17.3,23
12.0,578.9,13.9,23
4.0,597.0,14.0,23
34.6,352.1,14.7,23
36.7,448.7,1.4,23
49.7,409.4,17.3,23
41.3,505.9,14.9,23
4.3,367.4,13.2,23
9.0,578.9,13.3,23
95.4,451.3,3.8,23
59.1,475.6,11.0,23
22.0,518.6,5.0,23
5.4,479.5,7.9,23
89.5,377.2,0.1,23
0.7,488.2,14.9,23
47.9,503.5,11.6,23
42.8,529.0,17.1,23
40.4,597.8,4.1,23
60.4,363.4,18.0,23
10.4,388.2,10.1,23
32.0,478.2,3.8,23
2.9,454.4,11.3,23
68.6,554.4,9.0,23
19.8,393.2,1.6,23
65.3,576.7,0.2,23
65.2,537.9,8.1,23
45.2,464.4,8.3,23
92.2,373.2,0.5,23
98.8,534.7,6.0,23
51.8,566.8,9.9,23
33.9,496.4,1.3,23
93.3,581.9,7.6,23
77.2,448.0,2.4,23
79.0,370.3,1.2,23
3.2,589.8,11.0,23
6.6,409.7,7.6,23
82.6,580.7,13.1,23
36.9,383.1,6.3,23
46.2,363.7,0.1,23
19.1,597.9,2.7,23
1.3,359.0,6.1,23
76.7,524.5,7.3,23
27.8,381.5,12.0,23
55.3,416.0,16.4,23
88.6,594.8,14.0,23
91.9,358.5,13.4,23
67.4,471.9,12.5,23
33.4,543.0,3.9,23
87.0,572.0,16.3,23
33.5,578.7,5.6,23
20.5,425.6,16.1,23
5.6,517.2,8.5,23
28.6,401.9,14.9,23
0.1,358.6,9.4,23
45.1,465.6,3.2,23
38.0,365.2,4.7,23
4.5,468.9,13.9,23
1.6,379.0,7.6,23
86.3,517.3,11.9,23
63.8,410.9,8.6,23
78.6,531.0,8.4,23
46.5,523.1,13.5,23
16.1,364.9,13.0,23
64.7,363.5,7.3,23
17.9,367.8,14.1,23
46.7,522.4,0.1,23
33.9,545.4,7.3,23
23.2,570.2,8.0,23
29.7,385.0,2.2,23
4.0,566.3,7.0,23
13.4,596.1,0.6,23
41.2,451.9,8.8,23
14.7,440.6,9.4,23
73.2,555.3,12.5,23
31.3,542.4,10.8,23
66.8,403.7,13.8,23
14.1,393.2,15.0,23
70.5,450.1,17.6,23
53.5,372.0,5.7,23
82.6,578.2,6.6,23
54.7,438.4,14.0,23
67.6,375.2,3.5,23
0.4,501.4,12.9,23
75.1,473.1,14.9,23
50.8,542.3,1.3,23
87.8,502.2,4.3,23
14.8,360.7,17.6,23
53.5,415.8,6.7,23
92.4,450.9,4.4,23
93.9,498.3,9.2,23
1.3,430.3,1.9,23
3.0,463.6,12.4,23
94.7,536.8,13.2,23
94.8,450.9,2.3,23
81.7,408.9,2.9,23
8.6,417.8,13.1,23
50.1,545.1,0.5,23
49.4,486.5,2.6,23
97.6,573.2,10.0,23
69.8,394.2,13.8,23
45.1,555.6,16.8,23
23.7,360.2,15.7,23
98.8,427.1,2.7,23
31.9,547.0,15.3,23
77.7,468.5,7.2,23
62.3,354.1,11.8,23
16.0,442.1,9.7,23
71.4,455.5,11.4,23
84.5,543.6,14.0,23
28.2,357.2,17.3,23
34.0,399.5,13.1,23
52.1,452.8,0.7,23
75.0,535.3,17.8,23
68.7,450.4,9.8,23
90.2,589.4,12.6,23
59.3,363.0,2.8,23
35.8,509.4,8.7,23
99.2,484.5,2.6,23
90.4,596.3,14.6,23
82.5,359.4,14.0,23
89.6,410.8,0.6,23
94.0,350.5,12.3,23
49.3,580.5,16.9,23
43.9,417.2,12.1,23
44.9,434.7,17.7,23
47.4,369.0,7.4,23
3.6,485.8,8.9,23
16.0,476.8,0.8,23
3.0,468.6,11.0,23
50.9,439.5,10.5,23
94.9,368.0,9.6,23
41.9,587.1,17.2,23
85.8,555.7,15.9,23
10.6,496.1,17.6,23
65.3,366.6,9.7,23
74.4,431.5,2.7,23
38.5,562.4,5.2,23
92.9,581.2,7.4,23
90.5,364.9,9.1,23
75.8,580.3,11.8,23
6.8,479.9,17.2,23
78.0,490.3,6.8,23
17.0,355.6,6.9,23
58.5,414.6,16.9,23
74.9,403.0,4.2,23
84.3,524.1,5.9,23
7.4,373.6,3.0,23
26.3,423.4,8.5,23
19.5,538.3,14.9,23
82.6,581.2,16.0,23
13.8,351.0,0.6,23
48.6,448.6,7.4,23
25.2,540.7,14.7,23
44.9,516.1,7.2,23
76.6,374.1,10.9,23
74.5,456.8,8.9,23
93.3,352.8,10.8,23
42.8,355.8,4.5,23
33.9,534.0,10.3,23
85.6,412.2,1.9,23
43.1,468.9,9.2,23
51.0,539.5,14.0,23
65.6,567.5,14.5,23
34.9,371.0,15.1,23
16.1,576.0,7.6,23
32.4,475.0,7.1,23
15.1,411.5,9.2,23
68.1,354.7,7.1,23
19.4,414.7,10.8,23
77.3,354.9,12.0,23
15.6,364.7,17.3,23
15.6,442.1,16.5,23
88.6,387.5,6.2,23
36.4,380.7,12.5,23
83.0,589.0,8.2,23
33.1,489.3,10.0,23
82.3,422.3,6.2,23
13.8,499.0,10.4,23
94.0,470.0,11.8,23
9.0,350.3,1.8,23
41.8,514.4,12.4,23
6.0,533.9,17.2,23
8.9,417.7,13.6,23
94.7,532.1,8.4,23
52.6,574.5,15.3,23
1.8,454.8,4.3,23
78.3,361.0,6.3,23
33.6,492.4,14.1,23
98.0,549.3,7.9,23
62.0,392.5,4.3,23
84.1,577.1,9.3,23
16.9,380.4,0.5,23
1.8,396.4,9.3,23
48.3,377.3,7.1,23
96.1,444.1,16.3,23
92.0,475.6,12.8,23
20.8,585.3,2.2,23
25.7,353.1,14.2,23
73.1,449.4,1.5,23
63.0,504.2,4.4,23
55.9,392.3,17.0,23
93.3,559.5,2.3,23
51.4,353.7,7.3,23
42.0,515.4,16.0,23
50.3,513.8,1.2,23
30.1,578.2,4.5,23
40.8,526.7,13.1,23
47.6,545.2,5.7,23
49.2,428.1,1.4,23
69.2,356.5,0.3,23
80.5,574.6,6.0,23
78.5,483.5,6.1,23
55.0,351.1,16.1,23
15.2,469.0,8.0,23
0.5,432.8,3.7,23
55.5,544.0,5.1,23
79.8,365.1,17.5,23
70.2,519.2,5.1,23
15.5,502.7,12.4,23
4.3,516.1,6.6,23
32.8,489.2,12.1,23
22.8,404.6,1.8,23
80.3,383.6,4.2,23
83.9,408.1,17.4,23
17.9,437.0,2.6,23
40.0,507.9,12.0,23
1.3,574.1,5.2,23
30.5,500.5,1.2,23
38.6,521.6,8.9,23
27.3,381.9,16.2,23
91.3,579.4,10.9,23
46.6,443.5,5.0,23
15.0,550.5,0.5,23
80.3,591.5,13.1,23
71.8,572.3,16.7,23
50.4,515.8,11.9,23
96.8,504.8,15.0,23
19.9,457.8,9.0,23
24.6,562.0,5.0,23
6.2,449.2,17.4,23
54.5,393.8,3.2,23
85.9,573.8,15.1,23
79.3,406.4,0.3,23
23.1,355.9,11.3,23
64.3,576.1,8.9,23
94.8,516.5,15.9,23
41.6,569.3,14.6,23
53.2,358.0,0.1,23
26.3,435.4,15.4,23
49.4,362.6,16.6,23
34.1,467.5,10.9,23
7.4,581.0,15.8,23
69.6,581.9,11.3,23
87.7,421.0,0.0,23
21.0,407.9,12.9,23
25.3,518.8,12.8,23
38.5,548.1,0.4,23
42.4,519.2,0.5,23
81.0,529.4,4.8,23
82.9,556.9,12.3,23
62.2,454.9,3.6,23
67.3,362.6,7.9,23
23.2,474.6,11.9,23
631.1,467.9,56.9,24
853.5,563.5,53.8,24
727.4,492.5,50.6,24
954.6,486.6,59.8,24
591.0,436.9,54.7,24
981.5,442.3,50.3,24
694.9,597.7,51.3,24
629.9,433.5,58.4,24
844.7,504.5,55.1,24
919.4,414.3,47.2,24
632.3,544.3,50.3,24
890.5,401.3,49.1,24
702.0,359.8,57.7,24
850.3,365.8,59.1,24
818.5,535.3,42.7,24
575.0,458.1,48.5,24
895.9,459.3,51.7,24
925.4,516.4,50.4,24
839.1,520.8,45.9,24
581.2,457.7,49.0,24
836.4,551.4,50.7,24
910.4,443.1,58.6,24
671.1,374.8,58.9,24
713.4,410.2,58.5,24
628.7,407.4,46.4,24
845.8,480.3,58.5,24
632.5,436.9,49.2,24
788.7,394.0,46.1,24
955.9,546.3,58.0,24
568.1,374.4,43.1,24
550.2,469.6,49.3,24
830.3,589.0,48.3,24
747.5,506.6,51.9,24
677.1,449.9,48.9,24
552.1,423.8,59.7,24
692.1,408.2,50.7,24
788.8,470.3,46.6,24
916.1,399.1,59.8,24
567.6,571.6,54.2,24
933.8,475.2,53.8,24
644.1,547.4,55.4,24
1011.2,532.8,44.6,24
746.6,513.8,51.7,24
630.9,369.7,51.3,24
812.1,581.6,57.2,24
716.8,429.9,52.5,24
702.1,453.5,58.7,24
754.2,547.8,46.8,24
605.9,414.4,56.3,24
860.6,394.3,55.5,24
604.0,352.7,52.5,24
564.1,555.3,53.8,24
562.2,444.7,54.2,24
558.2,527.1,59.3,24
954.9,429.7,49.5,24
974.0,433.3,52.0,24
579.0,499.0,58.9,24
647.9,388.5,46.9,24
787.3,442.0,54.0,24
575.2,373.0,42.1,24
1006.4,541.5,52.8,24
667.9,441.2,46.1,24
655.7,477.1,53.5,24
684.2,497.6,45.2,24
940.0,557.3,56.2,24
572.0,365.5,50.5,24
584.6,469.2,47.5,24
973.6,478.3,44.3,24
573.5,411.7,44.5,24
665.4,457.0,54.7,24
694.6,483.7,43.8,24
550.7,410.4,55.1,24
592.1,482.8,41.1,24
965.6,540.7,60.0,24
1000.0,422.6,55.8,24
658.9,582.7,51.4,24
784.1,387.1,49.0,24
577.1,423.5,48.9,24
573.0,490.4,53.1,24
761.0,374.5,49.3,24
808.2,561.1,59.2,24
657.7,498.3,53.0,24
583.0,535.6,56.4,24
745.6,400.8,47.6,24
1010.0,445.3,41.7,24
728.0,489.0,42.8,24
570.4,365.5,54.8,24
835.3,558.7,59.0,24
998.5,563.1,43.9,24
652.7,520.5,41.9,24
670.7,569.6,46.3,24
635.5,528.4,45.7,24
551.7,580.1,47.0,24
873.7,567.1,50.6,24
879.2,480.0,52.9,24
810.4,579.8,41.5,24
715.7,366.1,41.6,24
642.3,499.8,47.6,24
633.3,415.7,43.3,24
632.6,413.3,56.8,24
894.9,407.5,51.1,24
562.3,383.0,49.9,24
761.3,581.1,55.0,24
821.8,431.9,59.3,24
573.7,452.4,59.7,24
922.6,586.2,55.9,24
724.0,457.0,51.2,24
848.1,591.2,52.0,24
573.4,379.6,59.8,24
857.0,510.7,50.9,24
1010.8,427.7,52.6,24
716.4,437.9,56.9,24
963.7,373.1,59.2,24
769.6,546.1,56.8,24
688.7,434.5,54.9,24
964.5,536.9,53.7,24
869.2,499.1,57.4,24
894.4,599.1,47.3,24
857.3,360.2,57.2,24
934.1,354.4,43.5,24
552.1,431.9,45.2,24
861.7,410.0,51.5,24
722.7,409.9,41.3,24
585.3,557.7,44.9,24
798.8,403.7,47.9,24
722.1,357.3,43.3,24
1010.3,415.0,45.1,24
915.0,480.4,57.0,24
644.7,523.8,56.3,24
756.8,554.4,58.3,24
673.8,590.1,49.2,24
899.2,362.4,45.9,24
785.3,450.4,55.1,24
856.1,471.3,46.2,24
647.9,448.0,57.2,24
1005.0,396.1,53.5,24
832.0,512.9,50.0,24
667.2,482.7,44.8,24
1010.1,521.1,44.7,24
1013.4,353.5,46.0,24
609.9,412.5,57.7,24
856.6,470.4,54.5,24
598.9,548.2,45.6,24
907.7,377.9,44.7,24
838.8,551.1,55.2,24
787.5,589.5,41.5,24
858.3,566.0,48.9,24
1013.4,405.4,50.4,24
699.4,370.2,42.8,24
773.6,371.9,44.9,24
896.0,497.4,45.1,24
632.2,400.7,51.2,24
806.1,443.6,43.6,24
915.1,462.3,57.8,24
908.3,424.0,47.9,24
946.7,361.3,56.4,24
642.1,511.0,42.7,24
745.9,526.5,41.9,24
690.6,517.4,53.7,24
955.3,488.4,55.6,24
1017.1,506.7,54.3,24
645.7,570.3,53.3,24
942.0,398.8,48.3,24
995.9,503.4,52.5,24
828.8,367.1,53.7,24
774.5,518.4,51.0,24
810.3,392.6,52.2,24
1006.4,446.8,55.7,24
563.5,502.4,47.4,24
563.6,475.2,52.9,24
889.3,412.0,47.3,24
588.2,428.4,46.4,24
975.2,560.8,53.9,24
813.1,532.5,52.6,24
952.8,598.4,57.1,24
931.6,555.8,59.9,24
788.9,447.4,57.3,24
678.4,419.0,49.0,24
970.8,408.8,59.4,24
618.2,479.5,52.2,24
698.9,464.5,51.6,24
794.6,407.4,45.3,24
861.1,370.5,41.6,24
823.6,547.9,51.1,24
699.0,425.9,56.1,24
834.7,528.4,55.3,24
755.4,582.1,57.4,24
970.8,470.3,51.2,24
799.9,439.4,49.0,24
682.9,382.1,50.5,24
768.9,524.4,47.2,24
699.1,533.8,50.1,24
698.5,373.0,47.5,24
994.6,501.8,44.6,24
875.4,485.7,47.9,24
848.1,436.6,50.1,24
946.3,504.4,49.5,24
643.5,434.4,49.1,24
867.1,523.3,43.1,24
908.2,395.2,44.5,24
554.2,525.5,43.1,24
623.1,399.8,48.9,24
789.2,370.4,45.6,24
745.0,527.3,49.7,24
585.6,443.0,51.2,24
1016.9,529.6,47.2,24
1011.3,568.3,55.0,24
763.1,412.3,52.0,24
905.2,418.0,54.6,24
739.1,408.5,53.7,24
996.9,379.6,44.4,24
852.6,561.0,52.3,24
924.8,546.6,50.2,24
737.4,577.0,58.0,24
976.9,385.9,51.0,24
927.4,504.9,45.2,24
733.4,448.7,42.2,24
1002.1,580.9,50.0,24
687.0,541.3,44.8,24
681.2,498.5,47.5,24
893.5,562.4,57.4,24
699.0,411.4,52.4,24
823.2,508.7,54.5,24
882.0,383.3,59.5,24
568.2,518.1,46.8,24
643.0,465.2,47.2,24
717.5,576.0,48.7,24
986.0,592.8,48.1,24
708.7,426.1,44.1,24
587.9,415.2,50.9,24
819.9,395.4,43.1,24
699.2,535.7,48.2,24
797.4,457.3,52.3,24
988.3,433.5,45.3,24
736.4,527.4,56.0,24
848.8,547.7,58.8,24
1015.0,557.8,41.3,24
914.7,550.7,52.4,24
706.9,464.6,48.1,24
567.0,460.0,48.8,24
1010.1,389.8,42.1,24
599.3,353.8,46.5,24
847.0,589.4,42.2,24
724.2,548.0,52.7,24
709.0,531.0,54.8,24
954.1,558.5,45.4,24
586.2,554.8,59.7,24
650.3,432.2,43.0,24
644.0,377.8,55.5,24
