temperature,soil,light,result
10.1,91.2,423.8,20
11.6,183.9,295.4,20
14.3,93.5,545.4,20
4.7,55.0,409.1,20
15.0,93.9,201.6,20
9.9,56.6,326.1,20
8.3,206.5,477.8,20
7.8,26.4,412.4,20
0.3,29.5,484.9,20
7.9,33.0,480.4,20
14.6,189.3,455.1,20
16.3,83.8,495.6,20
4.4,20.0,433.1,20
5.4,128.7,520.4,20
11.1,27.5,205.4,20
7.2,79.0,385.7,20
7.4,242.4,240.3,20
11.5,25.5,422.1,20
6.6,100.3,347.2,20
17.8,110.3,409.0,20
5.2,123.2,372.7,20
13.8,120.2,292.4,20
4.0,77.8,535.7,20
16.6,165.3,185.1,20
11.1,189.6,435.4,20
4.4,72.9,373.3,20
2.6,135.1,314.0,20
13.5,191.7,289.0,20
5.6,189.7,532.8,20
8.0,83.2,252.5,20
7.3,36.6,325.5,20
1.9,55.7,179.0,20
16.7,6.9,477.6,20
16.3,224.7,266.2,20
10.0,215.5,315.6,20
7.7,8.9,496.3,20
6.0,219.2,411.1,20
14.0,123.0,451.4,20
15.7,91.0,245.7,20
10.9,51.8,258.9,20
3.7,191.8,461.3,20
7.9,54.9,193.6,20
2.5,96.9,422.2,20
4.1,28.5,191.1,20
15.1,32.4,314.3,20
4.3,192.7,159.7,20
14.7,32.9,411.8,20
17.3,65.6,471.4,20
1.7,96.6,290.6,20
2.8,212.8,152.7,20
3.0,48.4,163.6,20
13.2,33.8,420.2,20
1.4,150.3,515.1,20
0.3,162.3,154.3,20
13.1,108.7,318.4,20
6.7,248.0,166.5,20
11.1,225.0,306.8,20
16.0,24.5,477.2,20
14.9,17.1,162.4,20
1.5,9.9,402.1,20
9.3,124.2,444.7,20
11.6,164.4,198.6,20
16.0,144.2,412.3,20
17.1,101.1,316.9,20
12.5,155.5,412.0,20
6.5,53.4,162.6,20
4.5,75.7,411.4,20
0.6,225.6,476.8,20
3.3,110.9,207.5,20
16.5,142.1,458.8,20
16.1,180.8,342.1,20
6.7,141.2,461.4,20
2.9,247.2,171.2,20
7.8,119.0,531.2,20
1.7,224.4,404.9,20
4.8,45.8,459.9,20
2.4,69.7,184.4,20
13.4,210.4,242.8,20
17.2,19.5,467.1,20
15.2,126.8,488.2,20
12.0,134.1,201.0,20
0.6,122.0,475.2,20
7.9,230.2,165.9,20
2.0,123.8,170.3,20
6.6,211.6,317.9,20
1.8,226.5,347.3,20
8.6,165.5,484.0,20
13.5,40.2,414.9,20
12.0,32.3,525.8,20
4.0,126.8,243.6,20
13.8,61.2,477.9,20
0.7,109.7,350.8,20
18.0,177.0,191.0,20
13.1,154.7,219.2,20
0.6,9.9,516.1,20
1.7,63.4,206.7,20
10.0,246.8,501.9,20
4.6,117.1,331.6,20
12.3,158.0,247.0,20
0.4,248.3,397.8,20
5.4,245.7,415.8,20
10.2,250.1,277.4,20
15.9,153.3,458.0,20
10.1,56.9,265.9,20
8.2,96.5,462.5,20
14.4,30.6,539.7,20
9.6,220.0,502.1,20
10.8,47.9,482.3,20
17.2,62.9,475.0,20
14.0,101.7,244.4,20
13.9,206.3,507.9,20
8.7,179.1,467.5,20
0.4,93.5,525.4,20
9.5,192.1,153.7,20
16.9,36.7,162.4,20
0.2,216.1,393.8,20
12.9,171.2,334.3,20
3.6,67.3,249.3,20
14.5,193.6,433.2,20
16.7,88.9,184.1,20
1.6,169.5,414.3,20
11.4,134.1,314.4,20
17.2,73.9,350.8,20
1.8,82.4,510.0,20
17.6,41.0,360.0,20
7.2,115.7,152.9,20
9.7,242.3,225.6,20
8.1,230.1,367.0,20
7.2,83.8,527.2,20
16.5,56.6,502.0,20
15.3,235.3,451.0,20
3.5,27.0,389.5,20
13.0,192.5,422.7,20
12.9,122.6,417.9,20
12.6,133.7,294.9,20
10.5,44.0,333.1,20
5.7,32.1,204.2,20
7.6,182.2,332.1,20
11.7,152.9,528.5,20
3.6,118.0,351.8,20
3.1,150.5,363.4,20
2.7,134.2,222.5,20
13.9,47.9,237.2,20
10.1,141.8,239.3,20
12.8,173.7,207.1,20
7.6,14.4,355.6,20
4.1,69.0,446.7,20
16.5,4.0,373.6,20
8.2,34.0,501.8,20
6.6,221.8,400.0,20
13.2,194.6,183.0,20
17.4,178.0,266.7,20
15.6,118.3,305.2,20
10.4,178.5,433.2,20
14.0,118.7,286.0,20
10.6,57.3,275.6,20
8.9,40.6,434.5,20
2.1,71.1,288.6,20
2.6,122.9,166.1,20
0.9,88.1,516.0,20
7.3,20.7,153.2,20
5.6,112.0,426.5,20
13.3,104.0,290.2,20
9.7,72.5,292.0,20
10.6,224.5,444.2,20
0.9,14.6,461.7,20
13.3,160.4,252.6,20
14.0,190.4,374.3,20
8.9,229.5,480.7,20
0.1,229.4,208.6,20
9.3,39.1,238.9,20
6.4,190.2,206.8,20
12.7,126.2,394.0,20
5.6,65.0,248.6,20
2.0,49.8,542.7,20
0.2,111.6,370.4,20
17.4,142.7,466.9,20
2.1,149.5,465.6,20
10.9,5.3,266.4,20
2.7,156.9,196.7,20
7.6,19.3,242.1,20
5.9,185.2,274.5,20
1.8,218.7,343.3,20
7.9,5.7,266.6,20
3.1,221.2,530.4,20
10.2,54.8,425.7,20
11.5,220.9,433.8,20
1.1,244.4,220.9,20
16.4,126.1,311.2,20
10.6,234.8,378.0,20
5.6,79.0,307.5,20
6.5,120.2,260.7,20
6.2,91.7,379.8,20
0.3,25.5,349.2,20
3.7,69.3,530.0,20
8.8,22.0,496.3,20
12.4,139.4,535.4,20
12.7,39.2,504.7,20
12.7,85.7,245.6,20
14.1,201.7,243.9,20
14.1,192.4,184.8,20
1.6,179.6,330.2,20
13.5,46.8,384.5,20
14.8,97.2,258.6,20
5.1,169.4,243.3,20
7.6,86.8,222.2,20
14.0,120.9,191.1,20
8.5,75.2,447.8,20
14.8,143.1,180.0,20
7.9,161.0,165.8,20
0.8,60.0,524.0,20
8.7,47.1,304.8,20
8.7,218.8,410.1,20
1.1,96.4,383.9,20
13.9,177.6,250.1,20
0.2,42.0,434.5,20
9.7,207.7,150.3,20
4.3,184.0,222.9,20
10.1,10.1,178.6,20
14.6,149.0,484.3,20
12.5,76.5,545.0,20
8.9,73.1,350.6,20
11.0,153.4,201.7,20
3.7,119.6,481.8,20
13.3,67.0,256.1,20
14.3,120.0,338.5,20
10.3,55.1,277.1,20
2.4,86.4,333.0,20
6.1,54.3,177.7,20
16.8,27.3,527.8,20
7.2,12.9,174.3,20
16.3,194.4,366.0,20
0.8,100.6,402.5,20
9.7,225.6,186.0,20
7.9,232.6,465.8,20
1.4,60.2,534.2,20
13.0,171.2,195.0,20
3.2,174.5,392.9,20
15.2,246.9,291.3,20
7.7,104.2,268.4,20
10.8,62.2,493.0,20
3.2,150.6,469.1,20
15.8,12.0,417.1,20
7.3,234.0,436.2,20
15.5,191.0,379.0,20
16.0,211.8,230.3,20
16.1,240.2,507.8,20
4.8,220.0,363.5,20
11.3,202.2,264.1,20
0.3,75.1,286.0,20
15.2,213.9,472.1,20
8.9,15.7,389.9,20
14.2,39.7,264.9,20
15.1,27.3,471.1,20
0.6,247.8,509.6,20
16.2,242.9,368.1,20
17.2,197.0,259.2,20
1.2,230.3,184.9,20
4.1,212.1,528.1,20
11.2,119.9,173.0,20
9.7,232.9,259.4,20
14.0,43.5,366.1,20
5.2,117.0,160.2,20
3.3,130.5,533.5,20
1.8,35.2,497.1,20
7.7,190.7,168.3,20
10.8,225.4,268.2,20
3.4,97.7,511.6,20
16.0,187.1,302.6,20
10.7,73.6,176.3,20
5.6,177.4,495.3,20
8.8,189.4,339.4,20
6.8,182.4,195.3,20
4.0,52.9,416.4,20
11.9,188.9,291.1,20
7.3,138.2,346.6,20
15.8,247.8,454.9,20
11.5,116.3,229.9,20
17.4,163.0,490.9,20
6.0,186.8,261.6,20
7.3,124.7,294.1,20
14.1,191.2,405.6,20
4.8,53.7,402.4,20
12.2,251.0,231.3,20
0.2,89.8,333.0,20
6.5,122.2,517.6,20
2.4,170.0,370.9,20
5.6,58.0,481.4,20
11.7,117.9,498.2,20
12.4,241.6,250.6,20
15.6,0.8,446.2,20
1.4,6.3,253.1,20
1.6,158.5,547.1,20
10.3,73.7,411.0,20
4.6,130.8,369.6,20
16.7,139.4,162.5,20
9.6,177.3,232.7,20
15.9,247.1,510.7,20
14.9,134.8,337.2,20
15.0,25.5,267.8,20
2.5,97.4,227.4,20
2.6,219.8,169.9,20
17.3,158.1,430.9,20
0.8,146.0,267.5,20
2.0,135.7,224.8,20
13.3,234.9,341.6,20
4.7,49.6,445.6,20
7.1,152.4,512.0,20
15.8,166.6,365.0,20
7.4,112.6,493.1,20
0.9,123.8,236.7,20
13.0,156.1,404.4,20
8.7,28.1,462.2,20
0.2,211.4,322.9,20
9.1,95.7,200.9,20
11.3,193.8,402.9,20
5.6,91.0,281.3,20
0.9,129.3,540.4,20
1.2,239.5,260.0,20
11.5,116.0,454.2,20
17.8,82.1,512.7,20
3.2,10.8,209.7,20
3.1,43.9,367.4,20
6.3,155.6,445.4,20
7.5,25.7,391.4,20
6.9,213.4,360.2,20
15.1,2.2,399.0,20
7.8,22.0,539.6,20
2.2,206.1,439.8,20
6.5,118.9,171.5,20
5.4,191.4,233.0,20
15.7,224.3,247.5,20
5.9,126.2,407.9,20
2.6,131.8,361.9,20
10.9,49.4,484.8,20
18.0,98.1,486.0,20
8.0,33.9,283.7,20
8.6,36.3,284.4,20
6.3,217.8,202.1,20
11.4,135.3,372.3,20
8.8,174.9,237.9,20
8.3,186.7,277.6,20
15.8,127.3,306.8,20
11.6,207.3,281.8,20
4.8,87.5,413.5,20
6.6,33.8,416.8,20
10.4,14.3,475.7,20
2.5,7.1,342.2,20
0.5,94.9,514.1,20
15.5,100.7,325.4,20
4.3,111.5,306.3,20
3.3,131.4,157.3,20
17.4,15.2,201.4,20
2.8,192.0,261.9,20
11.9,136.7,519.4,20
5.0,235.2,302.6,20
0.5,19.6,172.6,20
17.0,2.8,469.0,20
4.9,166.9,469.6,20
7.8,96.4,174.5,20
17.4,156.5,390.8,20
9.8,127.7,408.8,20
12.1,147.1,522.2,20
7.7,239.8,361.6,20
7.1,54.8,314.6,20
0.2,46.7,447.0,20
11.5,233.5,467.9,20
7.0,4.5,529.4,20
5.1,16.7,448.7,20
11.9,146.2,254.4,20
5.1,87.0,520.4,20
11.0,142.0,172.8,20
16.0,196.8,375.7,20
1.9,0.1,195.5,20
14.4,5.7,423.1,20
1.4,15.8,176.8,20
11.6,225.3,366.2,20
13.3,227.0,527.6,20
11.2,192.0,180.8,20
15.4,190.9,417.0,20
9.0,219.5,401.8,20
8.8,196.4,332.8,20
16.7,115.0,381.5,20
13.6,14.9,452.8,20
17.5,170.2,182.0,20
13.2,68.4,481.1,20
4.6,191.8,363.1,20
3.1,14.3,173.6,20
12.5,242.5,448.5,20
17.1,100.9,250.5,20
15.7,228.0,503.9,20
14.8,160.1,368.0,20
4.6,235.8,546.4,20
10.2,245.0,337.3,20
8.6,240.9,431.1,20
9.9,127.9,190.8,20
5.6,47.2,184.7,20
1.7,42.1,435.7,20
7.5,52.6,315.1,20
0.5,102.9,284.7,20
14.5,154.0,450.2,20
12.9,195.3,384.4,20
5.8,72.6,538.7,20
4.2,71.4,253.4,20
7.1,143.4,461.8,20
16.3,89.4,357.8,20
13.1,197.2,520.8,20
3.2,56.8,433.5,20
17.6,148.3,526.5,20
12.0,200.7,274.3,20
17.6,137.6,309.3,20
2.3,172.6,304.2,20
15.4,74.5,452.0,20
16.6,65.2,221.2,20
8.8,171.7,161.4,20
17.8,145.3,362.2,20
16.0,162.9,291.1,20
17.2,125.2,168.2,20
5.4,128.8,271.2,20
15.9,243.5,286.8,20
14.5,57.8,267.3,20
2.5,32.5,268.6,20
9.7,225.4,197.7,20
10.1,31.2,158.0,20
4.6,225.6,432.3,20
13.5,71.8,497.4,20
11.1,1.4,332.6,20
1.9,189.2,336.9,20
5.2,209.4,413.0,20
8.0,105.1,185.1,20
3.9,173.0,492.6,20
17.1,151.0,521.0,20
14.9,197.2,463.3,20
1.6,125.7,350.7,20
3.3,243.9,309.3,20
11.4,213.7,257.4,20
13.2,54.7,341.2,20
4.2,93.9,302.1,20
1.8,160.3,476.7,20
7.9,191.0,215.5,20
8.6,110.4,483.3,20
13.8,182.4,343.3,20
14.8,220.9,492.0,20
5.7,128.7,506.6,20
15.4,74.2,333.8,20
3.1,69.0,398.2,20
3.9,95.9,174.4,20
13.0,62.4,166.3,20
14.6,238.9,544.6,20
15.9,233.9,385.5,20
11.3,211.7,483.7,20
6.9,126.6,298.3,20
8.6,141.9,536.6,20
15.4,241.5,490.7,20
14.1,161.6,208.1,20
11.2,40.2,326.8,20
3.1,0.3,234.0,20
0.3,99.5,269.4,20
10.3,187.1,167.7,20
18.0,231.1,362.6,20
14.7,89.5,231.5,20
12.4,141.7,293.3,20
8.5,231.2,245.7,20
9.4,185.3,401.0,20
11.7,175.7,439.0,20
9.5,80.5,252.7,20
8.4,24.7,207.3,20
13.9,42.8,487.7,20
11.3,141.6,385.4,20
16.1,110.2,526.5,20
4.9,172.4,161.4,20
15.5,8.7,393.7,20
10.6,191.3,388.4,20
1.4,69.1,259.3,20
9.7,9.5,158.7,20
1.5,79.5,401.9,20
13.4,4.9,216.0,20
15.2,15.9,501.8,20
8.6,42.4,226.3,20
0.6,160.1,171.3,20
2.3,112.6,342.9,20
3.9,212.8,526.0,20
11.8,194.1,243.7,20
11.7,38.9,522.2,20
9.4,189.5,239.4,20
17.8,72.1,246.5,20
3.8,24.7,549.8,20
13.5,152.5,483.9,20
8.4,73.4,382.3,20
2.8,84.9,192.0,20
3.8,156.5,214.7,20
14.0,185.0,404.3,20
5.4,84.5,369.3,20
5.8,17.9,204.8,20
1.9,90.9,375.8,20
5.8,144.3,253.8,20
4.3,147.0,305.9,20
9.0,195.8,405.4,20
2.5,242.6,514.6,20
10.5,64.7,456.4,20
4.9,156.1,314.3,20
13.3,57.3,501.5,20
9.9,41.6,199.5,20
8.8,228.5,204.2,20
0.2,216.7,277.1,20
9.7,77.3,387.9,20
6.6,138.9,270.7,20
5.4,16.3,338.5,20
8.1,214.3,176.4,20
15.9,241.9,508.7,20
11.5,211.7,246.8,20
15.2,201.3,304.4,20
3.6,199.1,430.0,20
13.2,223.7,499.7,20
10.4,25.7,431.4,20
2.5,196.5,225.7,20
1.3,61.4,548.4,20
1.3,127.4,446.3,20
17.3,39.8,265.7,20
3.0,66.7,313.5,20
13.0,40.6,414.7,20
5.1,120.7,485.2,20
5.3,205.5,382.9,20
10.2,59.7,386.1,20
16.8,243.9,275.5,20
11.6,239.2,549.7,20
5.3,217.8,539.9,20
8.0,202.0,231.6,20
9.0,147.0,379.2,20
8.5,22.4,507.9,20
8.1,129.6,424.3,20
4.4,112.3,168.6,20
15.2,105.7,373.4,20
0.3,156.3,335.9,20
2.5,22.1,244.6,20
6.4,154.1,515.3,20
0.9,246.2,413.7,20
13.2,97.8,242.4,20
4.2,233.9,228.1,20
11.8,121.4,481.2,20
13.5,66.5,484.0,20
2.8,164.6,257.4,20
8.3,179.8,453.2,20
17.2,81.7,227.1,20
2.6,219.2,303.8,20
6.1,53.1,415.6,20
7.1,71.3,158.4,20
15.5,111.1,297.8,20
3.2,205.1,352.9,20
10.3,199.9,293.8,20
7.0,109.0,158.8,20
5.1,34.7,438.8,20
9.6,35.1,218.8,20
16.8,212.9,335.4,20
13.1,1.3,259.4,20
4.4,168.7,313.4,20
12.8,129.0,428.7,20
8.2,187.5,342.3,20
10.3,147.1,530.5,20
11.7,17.7,249.0,20
17.3,134.6,399.0,20
4.2,202.6,368.7,20
12.7,170.6,269.6,20
1.6,32.6,535.8,20
16.8,71.0,261.5,20
11.3,139.8,537.0,20
1.2,210.7,459.2,20
8.7,50.5,157.4,20
12.1,19.0,387.4,20
5.8,50.6,379.6,20
14.7,197.4,279.5,20
1.4,187.2,493.2,20
4.4,125.6,257.2,20
13.1,235.1,208.8,20
8.3,24.5,497.9,20
11.8,152.2,386.1,20
5.1,126.6,168.9,20
6.7,47.8,299.3,20
3.2,23.6,229.9,20
1.3,172.3,230.5,20
6.1,120.0,549.4,20
12.1,243.5,298.6,20
1.5,140.7,195.1,20
2.1,188.5,279.2,20
9.8,86.8,231.0,20
13.3,132.5,169.7,20
1.3,27.2,262.0,20
9.4,134.4,391.0,20
15.4,113.0,540.7,20
9.2,21.1,352.2,20
1.1,94.8,260.9,20
1.8,71.0,277.8,20
9.8,47.7,183.1,20
6.4,95.8,228.1,20
4.3,93.0,318.2,20
9.9,132.7,313.7,20
13.0,236.6,368.5,20
17.0,221.6,359.3,20
17.9,151.6,408.0,20
4.2,148.3,307.1,20
4.6,184.9,228.5,20
10.6,214.0,185.3,20
6.5,83.5,372.1,20
16.8,187.4,428.7,20
0.1,45.1,337.7,20
17.9,196.7,367.3,20
7.7,140.4,320.9,20
9.9,70.8,429.6,20
4.6,90.9,366.9,20
10.3,187.5,321.6,20
12.4,133.4,358.2,20
0.6,185.7,496.7,20
13.6,51.4,344.6,20
7.4,22.3,204.6,20
11.8,188.6,498.9,20
2.4,138.3,513.7,20
1.1,85.7,264.5,20
13.0,214.0,442.1,20
9.3,161.0,545.2,20
1.9,14.0,228.0,20
7.7,147.7,467.5,20
7.1,171.1,444.4,20
16.3,62.7,190.8,20
6.2,126.3,225.9,20
7.0,73.8,291.6,20
16.0,154.1,491.0,20
15.9,60.9,502.8,20
1.6,223.2,527.7,20
2.8,93.3,246.9,20
13.7,109.8,343.2,20
17.3,11.6,512.7,20
5.3,33.5,272.9,20
3.5,17.8,544.3,20
16.2,220.6,219.7,20
2.7,191.6,322.5,20
4.2,119.6,300.8,20
12.8,158.6,199.3,20
0.7,206.8,536.8,20
3.0,85.5,404.3,20
17.0,160.9,508.7,20
14.5,44.5,438.5,20
12.6,132.2,354.9,20
17.8,27.9,537.0,20
13.8,96.8,226.0,20
3.5,178.3,331.8,20
7.2,29.7,152.6,20
16.4,144.3,488.8,20
9.6,30.9,388.3,20
9.9,202.7,232.0,20
15.1,213.8,379.0,20
5.3,122.9,427.5,20
2.8,101.5,517.2,20
3.5,18.2,464.0,20
6.1,181.2,510.1,20
10.4,144.2,352.1,20
9.4,29.8,172.5,20
5.2,106.7,478.3,20
15.6,124.6,303.5,20
10.8,152.1,412.7,20
6.5,233.9,170.7,20
14.1,25.9,298.9,20
16.2,100.3,188.6,20
12.2,46.7,478.1,20
5.5,128.3,256.6,20
14.4,197.3,493.0,20
1.6,68.8,237.2,20
17.8,245.0,185.3,20
1.6,118.6,470.7,20
1.2,40.1,214.8,20
10.3,194.2,220.9,20
14.8,15.3,469.2,20
16.0,19.8,465.0,20
6.8,243.8,339.4,20
17.5,218.0,476.2,20
3.7,79.2,330.6,20
16.1,142.3,455.6,20
10.5,148.3,512.5,20
8.2,209.8,393.3,20
4.4,5.2,230.4,20
15.7,63.1,439.0,20
17.2,152.2,445.0,20
5.4,23.6,355.9,20
12.0,121.3,260.3,20
13.1,181.8,236.1,20
7.4,8.2,405.0,20
8.4,30.2,209.6,20
9.0,159.0,469.8,20
7.5,130.8,465.8,20
6.4,51.1,342.2,20
9.0,164.4,369.8,20
10.3,88.2,254.7,20
8.3,250.0,240.1,20
13.1,170.8,298.7,20
9.1,248.8,234.3,20
7.0,203.1,481.3,20
13.8,168.8,541.3,20
8.9,93.9,352.4,20
17.9,126.3,533.2,20
16.5,190.2,164.4,20
7.6,224.2,258.5,20
11.6,104.1,428.7,20
3.4,150.5,357.0,20
4.1,133.2,473.1,20
6.1,205.3,490.1,20
1.0,54.8,178.5,20
1.8,236.6,258.7,20
8.6,202.0,441.2,20
12.0,191.9,450.3,20
8.7,154.3,388.3,20
15.3,191.9,445.6,20
13.7,26.9,385.8,20
5.7,204.1,503.3,20
3.6,131.9,261.6,20
5.1,209.2,357.1,20
6.3,73.9,406.1,20
3.6,144.9,464.5,20
16.5,7.9,505.3,20
15.2,184.6,185.2,20
9.1,178.7,394.7,20
13.2,126.7,336.7,20
5.9,225.5,192.6,20
5.5,33.4,438.9,20
2.0,131.9,332.8,20
37.7,780.9,47.3,21
28.0,638.3,11.5,21
30.8,829.3,97.7,21
33.3,737.2,91.1,21
36.9,882.0,126.9,21
27.7,912.1,88.9,21
23.7,728.7,100.9,21
33.0,609.2,77.1,21
25.3,674.1,136.2,21
22.2,701.0,48.2,21
29.5,704.4,123.9,21
29.2,629.2,83.7,21
36.3,935.9,137.0,21
29.2,984.2,11.1,21
39.9,946.9,45.8,21
35.7,705.6,6.7,21
31.9,751.0,51.2,21
27.7,760.4,31.4,21
28.3,862.8,54.9,21
35.0,972.4,135.1,21
28.2,987.0,34.0,21
23.4,659.7,11.9,21
28.9,785.0,43.2,21
32.6,934.3,13.1,21
23.3,692.8,1.4,21
32.1,952.9,106.9,21
21.7,713.0,2.9,21
38.6,956.7,79.0,21
22.6,651.9,9.7,21
39.5,782.7,53.3,21
31.4,652.0,139.0,21
29.8,905.0,64.6,21
23.8,937.4,143.4,21
40.2,965.5,64.7,21
20.5,866.7,55.4,21
27.8,1020.2,22.6,21
24.1,725.9,66.0,21
37.9,713.5,137.1,21
40.3,782.0,49.9,21
36.9,818.9,78.6,21
38.0,888.3,128.2,21
23.4,888.1,125.9,21
23.1,883.0,60.9,21
39.1,822.4,74.5,21
35.8,970.4,37.1,21
25.9,852.9,126.4,21
22.8,733.6,132.9,21
36.8,701.0,115.7,21
40.2,843.4,50.7,21
18.8,949.9,20.4,21
39.1,860.7,65.3,21
25.1,985.1,16.3,21
30.2,983.0,51.8,21
40.8,611.6,43.0,21
27.0,729.6,119.7,21
28.6,919.0,45.1,21
33.3,653.1,38.8,21
38.3,819.5,48.7,21
21.2,790.8,142.1,21
38.6,614.6,52.7,21
29.0,732.5,61.5,21
33.4,910.7,18.8,21
30.2,980.6,132.9,21
34.8,834.1,130.6,21
19.2,884.3,118.2,21
26.7,662.1,76.3,21
36.3,802.3,15.7,21
24.4,684.8,91.4,21
22.3,664.5,92.3,21
20.5,993.3,30.8,21
37.6,824.1,77.9,21
23.9,639.5,25.7,21
38.6,850.8,8.4,21
35.8,773.8,101.6,21
39.1,809.8,139.4,21
31.3,829.3,7.0,21
32.5,1022.1,48.0,21
21.4,828.4,117.1,21
18.6,723.7,2.0,21
37.9,639.2,69.5,21
20.6,803.3,117.5,21
18.2,634.2,60.9,21
37.3,964.7,124.9,21
23.5,983.5,94.4,21
32.9,846.6,124.8,21
19.3,650.7,111.2,21
25.1,822.6,145.2,21
20.5,626.5,116.9,21
25.4,1019.1,24.2,21
20.7,648.3,41.9,21
19.8,765.7,1.5,21
23.9,899.9,82.9,21
39.7,806.8,2.3,21
37.7,926.8,68.3,21
40.6,842.9,115.1,21
30.5,672.1,52.7,21
24.8,905.7,77.2,21
25.8,931.5,51.9,21
32.0,893.1,97.7,21
34.5,609.1,74.3,21
20.5,615.6,101.3,21
22.0,989.8,103.6,21
27.7,799.3,61.2,21
26.4,644.9,79.2,21
27.8,745.5,149.7,21
21.5,686.6,112.9,21
28.8,951.8,104.7,21
37.2,842.4,20.6,21
19.0,990.0,87.7,21
23.5,666.2,128.3,21
32.7,709.3,17.9,21
26.5,806.6,68.2,21
31.4,835.8,5.8,21
21.6,992.0,10.9,21
28.9,705.3,80.6,21
22.9,728.3,60.0,21
29.8,721.4,131.9,21
40.9,887.0,99.2,21
37.8,934.6,95.3,21
40.8,729.0,109.3,21
21.9,707.9,120.9,21
32.7,629.2,114.4,21
25.7,685.5,129.8,21
22.4,738.3,109.8,21
24.8,620.2,18.0,21
33.6,725.1,12.4,21
26.4,969.7,75.5,21
39.0,688.4,147.2,21
22.7,1012.1,42.1,21
36.8,861.1,139.0,21
18.3,860.7,11.5,21
26.3,890.5,70.7,21
31.4,794.2,74.1,21
35.5,872.1,112.3,21
21.4,1008.7,141.4,21
29.2,912.9,86.9,21
37.2,947.7,0.5,21
18.7,665.0,138.7,21
29.6,681.9,61.5,21
37.6,682.3,68.9,21
21.6,753.0,130.2,21
35.6,795.1,34.6,21
24.3,895.2,147.9,21
33.9,639.1,120.7,21
38.7,934.8,10.0,21
36.6,995.0,37.7,21
24.7,790.6,112.6,21
34.4,770.3,76.1,21
34.1,953.1,8.7,21
21.2,862.9,122.2,21
35.1,852.8,19.6,21
20.8,650.3,20.1,21
35.5,880.6,17.8,21
33.4,608.6,86.3,21
29.7,874.2,137.6,21
22.3,813.6,113.6,21
29.5,683.0,119.8,21
31.6,716.4,34.1,21
28.0,816.8,137.8,21
22.9,1011.8,71.9,21
18.3,1017.5,38.5,21
33.3,777.1,108.1,21
32.5,700.8,31.3,21
23.1,885.8,142.1,21
29.7,796.9,97.5,21
34.0,811.6,0.7,21
37.8,1002.2,52.3,21
35.8,723.3,53.1,21
35.2,930.5,108.7,21
33.1,693.3,147.5,21
32.5,894.5,112.8,21
31.0,775.5,110.1,21
30.0,730.0,58.2,21
22.0,635.8,130.9,21
39.3,828.5,35.9,21
35.1,967.1,24.3,21
34.2,840.6,19.5,21
20.1,735.7,92.0,21
31.9,866.2,70.5,21
24.6,713.3,36.9,21
36.8,775.5,57.4,21
24.8,613.3,140.2,21
34.2,1001.9,19.8,21
40.4,902.3,126.1,21
36.3,661.5,66.5,21
33.1,962.1,146.2,21
21.6,774.0,144.3,21
39.9,822.8,17.1,21
18.1,901.1,45.8,21
33.9,998.4,48.2,21
39.3,658.4,112.0,21
19.3,752.7,97.9,21
30.9,751.4,30.5,21
32.3,701.0,115.1,21
37.1,628.7,15.0,21
31.3,735.8,143.0,21
25.8,737.1,60.9,21
35.2,892.4,90.1,21
18.9,996.9,0.5,21
29.0,795.5,74.1,21
40.8,1003.6,97.5,21
34.9,736.8,145.6,21
34.9,982.8,115.3,21
24.5,752.8,103.7,21
28.9,710.3,78.9,21
35.4,639.3,139.3,21
33.1,607.1,15.4,21
34.0,750.2,89.5,21
18.5,984.3,34.9,21
22.9,639.0,142.3,21
23.5,649.1,144.9,21
37.5,660.2,73.8,21
29.0,910.2,79.4,21
36.3,661.7,132.1,21
28.0,667.3,43.5,21
40.9,993.6,66.0,21
27.1,634.7,68.1,21
33.8,934.1,145.4,21
25.2,857.5,13.0,21
20.9,620.4,102.2,21
27.0,684.9,32.6,21
36.1,884.5,110.1,21
22.3,808.4,79.2,21
28.5,624.5,61.0,21
32.8,788.0,16.2,21
21.8,749.9,0.8,21
24.9,945.2,138.5,21
27.1,695.5,43.4,21
33.3,884.3,69.2,21
27.9,656.8,88.3,21
38.6,730.7,110.8,21
26.8,885.7,83.3,21
24.9,796.2,60.8,21
24.5,739.2,28.7,21
30.9,743.9,40.9,21
22.7,1011.7,47.8,21
22.3,955.1,121.2,21
18.6,988.8,31.5,21
20.6,631.0,51.4,21
33.6,988.4,62.0,21
38.4,651.8,69.2,21
39.3,757.5,45.0,21
36.2,906.5,40.0,21
30.9,717.4,108.7,21
33.5,839.9,69.4,21
19.7,946.0,122.2,21
35.3,748.8,34.9,21
25.3,758.4,89.8,21
34.0,713.7,121.8,21
22.9,636.6,78.3,21
27.6,968.2,48.6,21
37.5,733.7,133.4,21
23.9,847.3,11.5,21
40.9,762.6,15.2,21
26.8,837.6,33.7,21
33.6,991.1,138.1,21
40.0,962.6,18.9,21
40.6,876.0,58.6,21
37.0,781.7,14.7,21
31.2,852.9,82.7,21
30.9,855.0,62.9,21
38.6,666.9,25.1,21
40.2,720.1,45.2,21
40.3,875.8,26.1,21
35.0,734.8,45.2,21
18.5,735.4,50.7,21
33.6,615.3,122.2,21
31.5,718.8,72.5,21
27.6,836.2,143.8,21
21.4,791.1,69.7,21
31.2,822.0,108.4,21
31.7,735.9,50.6,21
22.7,661.6,20.0,21
35.5,616.7,7.6,21
36.3,888.9,36.2,21
